CNAG_00079,15.9503,39.9458,222.438,214.15,155.836,102.301,77.3012,75.8748,135.454,206.573,203.498,226.192,165.056,161.711
CNAG_00080,20.5075,13.7744,6.39191,6.58924,5.52611,13.7105,10.5892,20.5067,6.40663,11.1161,7.2678,14.0395,10.375,12.1283
CNAG_00081,933.093,472.462,662.202,1026.82,1492.05,1627.33,1745.1,1660.02,1599.83,1485.85,1407.53,1691.76,1737.33,1721.21
CNAG_00082,431.797,648.774,873.134,832.441,788.023,650.72,632.176,671.594,710.221,926.338,874.559,822.873,783.781,818.663
CNAG_00083,406.733,301.659,566.323,613.898,837.758,874.306,1034.57,944.333,898.758,764.229,706.592,850.172,806.417,841.909
CNAG_00084,4416.85,5065.9,3966.99,4422.2,6422.58,8339.01,7909.09,5420.77,5291.02,5305.66,5867.16,5937.28,6475.84,6238.17
CNAG_00085,1030.18,826.784,319.425,234.192,331.432,579.13,1052.55,1038.84,829.143,615.492,486.519,543.524,666.847,847.809
CNAG_00086,2415.33,2466.99,2336.88,2126.13,2884.63,3209.31,3051.81,2414.66,2099.54,1809.14,1679.67,1753.38,1753.37,1779.83
CNAG_00087,215.329,95.0433,219.882,404.14,486.297,506.233,558.051,720.81,717.542,841.115,817.224,914.13,991.28,871.219
CNAG_00088,10750.5,10866.6,5407.55,4533.4,4939.23,5516.88,5225.77,3946.51,4476.4,5848.9,6622.58,6113.44,6374,6230.94
CNAG_00089,2196.58,2661.21,1555.79,1770.31,2353.02,2530.11,2092.43,1454.95,1322.51,1571.07,1573.08,1615.33,1626.98,1423.06
CNAG_00090,252.926,462.82,1323.12,1272.82,810.127,635.955,437.334,397.83,574.766,983.771,1212.92,1020.99,1009.2,818.663
CNAG_00091,77.4729,30.3037,7.67029,8.78565,12.1574,42.1861,386.506,1046.87,670.866,231.585,186.54,211.373,264.09,595.299
CNAG_00092,5640.71,11180.7,7855.65,6991.18,6262.18,6376.43,5819.83,5125.65,6221.75,7032.76,7451.11,6721.04,7000.27,7281.05
CNAG_00093,162.921,12.397,1.27838,9.88386,6.63133,14.7651,153.544,410.134,256.265,167.667,154.239,173.934,208.442,399.225
CNAG_00094,1537.73,404.056,45.3043,97.8808,142.743,132.673,261.619,240.069,154.933,120.051,96.5255,113.817,123.287,162.539
CNAG_00095,2101.22,1276.42,1387.76,1673.53,2554,2336.27,2436.51,1793.17,1479.67,1403.78,1320.7,1092.8,1203.76,1122.05
CNAG_00096,54.2619,69.923,273.115,307.148,271.836,223.058,237.544,313.703,342.409,393.578,351.117,339.272,297.135,273.882
CNAG_00097,320.57,667.007,794.333,400.097,238.776,203.022,141.549,186.66,210.392,288.207,269.069,224.649,184.829,220.347
CNAG_00098,328.12,81.269,21.7325,26.357,36.4723,28.4756,34.9444,44.0894,69.5577,102.824,102.557,159.895,193.351,181.925
CNAG_00099,10008.8,4186.04,1379.37,1935.04,3619.6,5711.99,4041.9,2122.44,1694.1,1597.93,1858.94,2122.31,2739.93,2329.65
CNAG_00100,1776.18,570.26,499.847,1747.25,3714.65,5783.71,7144.54,6179.69,6144.87,5672.9,6759.86,8603.11,10308.9,10432.4
CNAG_00101,1399.07,3626.8,3955.31,3190.29,2020.34,1673.73,1262.23,1270.39,1721.55,2113.9,2097.16,1709.7,1611.89,1482.69
CNAG_00104,23750,28292.6,11217.8,13927.5,22693.5,28938.6,23333.3,16686.3,11079.8,7254.16,7150.71,9493.06,10736.2,10493
CNAG_00105,66.0798,60.6074,58.8055,57.1068,89.5229,68.5524,30.7087,44.0894,42.1007,42.6116,40.3767,51.4783,38.6703,34.3636
CNAG_00106,6878,2308.59,1245.14,1393.62,2003.77,2416.21,2905.68,2559.24,2224.02,1937.9,1718.43,1639.51,1942,2026.44
CNAG_00107,51.3265,1.38008,1.27915,1.09989,2.21044,5.27326,122.866,301.793,249.989,236.498,219.763,292.589,323.863,425.683
CNAG_00108,1747.64,1907.75,1866.44,2553.33,3036.04,3829.44,3621.48,2914.68,2886.51,3225.23,3931.77,3820.21,4297.71,3846.53
CNAG_00109,1211.51,3048.94,1359.34,1966.83,2166.75,2670.54,2074.72,2525.25,2278.61,1741.8,1720.91,2069.51,1875.79,2115.22
CNAG_00110,527.076,2511.78,6478.42,3805.34,2123.71,1574.43,500.576,286.223,813.047,1627.29,1533.45,1292.96,1056.55,746.06
CNAG_00111,1193.99,1187.35,1344.86,1684.65,2345.28,2994.16,2761.67,2471.06,2128.83,1964.76,1985.73,2331.34,2283.43,2189.17
CNAG_00115,3372.35,527.559,224.995,377.783,412.248,429.243,450.041,591.618,958.249,1357.09,2005.11,2111.39,2145.73,2055.75
CNAG_00116,29780.9,61260.7,38029.1,115443,96206,92290.9,86768.3,113351,97912.3,53073.6,65989.6,94389.8,90158.4,88970.9
CNAG_00117,1352.94,1491.3,2046.87,2390.29,2998.7,3583.33,3038.77,2068.47,2202.28,2017.6,2123.48,2255.23,2280.63,2133.11
CNAG_00118,230.36,459.621,571.524,534.005,446.961,469.573,390.175,283.493,345.825,377.516,440.552,492.657,471.074,416
CNAG_00119,48.7701,18.3501,29.3155,57.9286,57.0203,58.8078,34.4527,78.4502,55.9622,29.1469,54.466,82.1839,53.3331,71.1548
CNAG_00120,140.135,66.1171,103.549,305.302,407.827,508.342,444.747,433.717,377.076,219.542,232.57,288.59,282.953,288.048
CNAG_00121,25100.1,15063.7,3902.9,924.69,372.46,499.905,494.516,657.24,1241.06,2370.5,3641.17,3939.65,4889.43,5282.9
CNAG_00122,470.534,3493.19,6919.88,3147.46,1654.52,1606.23,997.504,844.876,1988.8,2607.64,2209.41,1747.92,1610,1490.78
CNAG_00123,14.811,17.9067,52.4136,12.0803,6.63133,24.257,13.766,11.2787,17.3894,12.9687,16.1507,14.8195,16.034,22.2353
CNAG_00124,832.834,684.588,820.721,392.06,303.936,293.193,293.321,385.526,678.187,714.207,537.01,462.525,461.214,445.717
