SOE1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)G3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)I,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)J,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)M,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)P,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)B,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)F,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)G,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)H1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)H2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)M,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)N,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)P1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)P2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tF(GAA)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)B,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)E,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)G1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)J1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)J2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)M,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)O1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)P1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(GCC)P2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tG(UCC)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)E2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)G1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)H,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)M,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tH(GUG)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)B,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)E2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)G,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)I1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)I2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)L1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)L2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)N1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)N2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)P1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(AAU)P2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(GAU)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(UAU)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tI(UAU)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)E2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)F,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)G1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)G3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)I,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)J,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)M,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(CUU)P,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)G1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)P,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tK(UUU)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
