# DLxJTK regulatory element scores computed on 2022-03-08 09:18:16
# pyDL file: /mnt/c/users/sophi/OneDrive/WIP/crypto/results/node_finding_20220308090355/pydl_results.tsv
# pyJTK file: /mnt/c/users/sophi/OneDrive/WIP/crypto/results/node_finding_20220308090355/pyjtk_results.tsv
	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
CNAG_00189	0.9506399999999999	1.2646551345684909	0.4164366890620728	0.4164366890620728	146071693855.18958
CNAG_06903	0.781213	1.0392630560902705	0.5067877175337508	0.5067877175337508	146102215968.8429
CNAG_01769	0.644651	0.8575919350697553	0.6142090372520289	0.6142090372520289	146147843987.08417
CNAG_05130	0.39674	0.5277910440216097	1.0	1.0	147023935216.82977
CNAG_03562	0.397474	0.5287674986929609	1.0	1.0	147841461189.68765
CNAG_02773	0.39753299999999997	0.5288459875561894	1.0	1.0	147907306404.0024
CNAG_01590	0.397958	0.5294113734353777	1.0	1.0	148382192888.62247
CNAG_03706	0.39817600000000003	0.5297013831334084	1.0	1.0	148626175650.83765
CNAG_04844	0.957759	1.274125680624825	0.4164366890620728	0.4164366890620728	149377963446.36182
CNAG_03680	0.9582700000000001	1.2748054739995662	0.4164366890620728	0.4164366890620728	149617187012.6986
CNAG_03835	0.39908499999999997	0.5309106437550136	1.0	1.0	149646399346.97205
CNAG_05765	0.958873	1.2756076567881558	0.4164366890620728	0.4164366890620728	149899808538.52222
CNAG_03486	0.399385	0.5313097396697348	1.0	1.0	149984128674.7788
CNAG_03502	0.959061	1.2758577568947145	0.4164366890620728	0.4164366890620728	149987995435.373
CNAG_02059	0.400167	0.5323500496874414	1.0	1.0	150866864213.38626
CNAG_01313	0.449342	0.5977685217088223	0.8914012606101419	0.8914012606101419	151293621351.19144
CNAG_03788	0.40074499999999996	0.5331189744831375	1.0	1.0	151521542301.59875
CNAG_03321	0.400858	0.5332693006110159	1.0	1.0	151649753926.2697
CNAG_01153	0.401365	0.5339437727068946	1.0	1.0	152225894584.0956
CNAG_08026	0.402377	0.5352900562592208	1.0	1.0	153380262785.83203
CNAG_06648	0.969108	1.2892234790787271	0.4164366890620728	0.4164366890620728	154751311703.00055
CNAG_03048	0.403957	0.5373919614100857	1.0	1.0	155194181709.76785
CNAG_00278	0.9703799999999999	1.290915645757145	0.4164366890620728	0.4164366890620728	155361466822.00836
CNAG_06612	0.970442	1.2909981255795209	0.4164366890620728	0.4164366890620728	155391248008.37167
CNAG_06095	0.404298	0.5378456004331521	1.0	1.0	155587533821.1289
CNAG_05824	0.404514	0.5381329494917513	1.0	1.0	155837038798.61948
CNAG_02235	0.404535	0.5381608862057818	1.0	1.0	155861310444.4193
CNAG_00117	0.971641	1.2925931789186895	0.4164366890620728	0.4164366890620728	155967926432.87534
CNAG_07442	0.40469299999999997	0.5383710767208684	1.0	1.0	156044006501.67224
CNAG_06140	0.404769	0.5384721810192643	1.0	1.0	156131936447.289
CNAG_01798	0.972081	1.293178519593614	0.4164366890620728	0.4164366890620728	156179908867.58594
CNAG_01353	0.405068	0.5388699466142698	1.0	1.0	156478191976.50427
CNAG_07948	0.40547300000000003	0.5394087260991434	1.0	1.0	156948016101.2215
CNAG_00305	0.406006	0.5401177865076313	1.0	1.0	157567759799.23016
CNAG_02185	0.40631100000000003	0.5405235340209312	1.0	1.0	157923130173.8624
CNAG_02151	0.406573	0.5408720777864544	1.0	1.0	158228825453.42593
CNAG_06093	0.976943	1.2996465340515286	0.4164366890620728	0.4164366890620728	158535116067.90295
CNAG_04472	0.977281	1.3000961821154478	0.4164366890620728	0.4164366890620728	158699721544.42917
CNAG_00074	0.662809	0.8817478804681129	0.6142090372520289	0.6142090372520289	158848672431.8219
CNAG_02552	0.97845	1.3016513258631448	0.4164366890620728	0.4164366890620728	159269901167.86652
CNAG_05737	0.40782399999999996	0.5425363077508418	1.0	1.0	159693901794.5427
CNAG_04640	0.40831	0.5431828431326899	1.0	1.0	160265498258.88
CNAG_07029	0.408862	0.543917179615777	1.0	1.0	160916371427.3864
CNAG_04604	0.982683	1.3072825692198606	0.4164366890620728	0.4164366890620728	161345970858.88788
CNAG_01308	0.807754	1.0745710716656534	0.5067877175337508	0.5067877175337508	161504915163.56897
CNAG_05149	0.409574	0.5448643672533819	1.0	1.0	161758502748.37604
CNAG_06132	0.984944	1.3102904220971427	0.4164366890620728	0.4164366890620728	162462230414.4978
CNAG_07894	0.410681	0.5463370311787032	1.0	1.0	163073654669.8623
CNAG_00792	0.410793	0.5464860269868658	1.0	1.0	163207110003.44955
CNAG_04032	0.986497	1.3123564086156825	0.4164366890620728	0.4164366890620728	163231924241.12375
CNAG_00355	0.9881059999999999	1.314496893038304	0.4164366890620728	0.4164366890620728	164031932764.4913
CNAG_06326	0.98825	1.3146884590773702	0.4164366890620728	0.4164366890620728	164103657958.9914
CNAG_06231	0.41179799999999994	0.5478229983011818	1.0	1.0	164407892776.5602
CNAG_01539	0.41190600000000005	0.5479666728304813	1.0	1.0	164537281482.79846
CNAG_00560	0.41226599999999997	0.5484455879281468	1.0	1.0	164969067428.385
CNAG_07986	0.413214	0.5497067310186657	1.0	1.0	166109716101.54453
CNAG_03063	0.992691	1.320596408934959	0.4164366890620728	0.4164366890620728	166325961972.42612
CNAG_04071	0.413412	0.5499701343223817	1.0	1.0	166348614687.84927
CNAG_04129	0.992991	1.3209955048496804	0.4164366890620728	0.4164366890620728	166476803021.3956
CNAG_05386	0.413522	0.5501164694911128	1.0	1.0	166481435044.98773
CNAG_02207	0.9930899999999999	1.3211272065015385	0.4164366890620728	0.4164366890620728	166526600573.6767
CNAG_04887	0.41381	0.5504996015692452	1.0	1.0	166829517720.595
CNAG_00641	0.994042	1.3223936708709203	0.4164366890620728	0.4164366890620728	167005968865.16385
CNAG_01185	0.9948629999999999	1.3234858633575408	0.4164366890620728	0.4164366890620728	167420111696.7181
CNAG_02656	0.995132	1.323843719361074	0.4164366890620728	0.4164366890620728	167555954032.5093
CNAG_00495	0.414608	0.5515611967024034	1.0	1.0	167796530773.13733
CNAG_00554	0.415146	0.5522769087094702	1.0	1.0	168450581302.27136
CNAG_07564	0.997326	1.3267624408174017	0.4164366890620728	0.4164366890620728	168666647038.1704
CNAG_02212	0.465933	0.6198398561126195	0.8914012606101419	0.8914012606101419	168678567215.2267
CNAG_06963	0.415814	0.5531655622795827	1.0	1.0	169265036215.06885
CNAG_02913	0.998801	1.3287246623981142	0.4164366890620728	0.4164366890620728	169416105080.7285
CNAG_03825	0.9989889999999999	1.3289747625046728	0.4164366890620728	0.4164366890620728	169511788438.4703
CNAG_00271	0.999188	1.3292394961281044	0.4164366890620728	0.4164366890620728	169613109533.8135
CNAG_00514	0.999309	1.3294004648137088	0.4164366890620728	0.4164366890620728	169674736566.7617
CNAG_05430	0.9995440000000001	1.329713089946907	0.4164366890620728	0.4164366890620728	169794468077.88095
CNAG_01198	0.999576	1.3297556601778104	0.4164366890620728	0.4164366890620728	169810776299.07117
CNAG_05243	0.9997299999999999	1.3299605294140342	0.4164366890620728	0.4164366890620728	169889274218.69696
CNAG_04234	0.9999459999999999	1.3302478784726333	0.4164366890620728	0.4164366890620728	169999415952.34952
CNAG_07594	0.999957	1.3302625119895064	0.4164366890620728	0.4164366890620728	170005026295.6343
CNAG_06311	0.99997	1.330279806145811	0.4164366890620728	0.4164366890620728	170011656860.4729
CNAG_01194	0.999999	1.3303183854175673	0.4164366890620728	0.4164366890620728	170026448741.76025
CNAG_01790	1.0	1.330319715737283	0.4164366890620728	0.4164366890620728	170026958821.93448
CNAG_00366	1.0	1.330319715737283	0.4164366890620728	0.4164366890620728	170026958821.93448
CNAG_04048	1.0	1.330319715737283	0.4164366890620728	0.4164366890620728	170026958821.93448
CNAG_06876	0.41684899999999997	0.5545424431853707	1.0	1.0	170532131746.59985
CNAG_06144	0.418367	0.5565618685138599	1.0	1.0	172401953077.03714
CNAG_01795	0.419375	0.5579028307873231	1.0	1.0	173651094374.293
CNAG_01608	0.41942700000000005	0.5579720074125415	1.0	1.0	173715697347.226
CNAG_06849	0.419707	0.5583444969329479	1.0	1.0	174063834945.33423
CNAG_05990	0.42010299999999995	0.5588713035403798	1.0	1.0	174556994606.57623
CNAG_06229	0.42014799999999997	0.558931167927588	1.0	1.0	174613094344.6849
CNAG_04446	0.420303	0.5591373674835273	1.0	1.0	174806418776.76123
CNAG_05158	0.830282	1.1045405142217828	0.5067877175337508	0.5067877175337508	175398243651.31784
CNAG_05110	0.420889	0.5599169348369494	1.0	1.0	175538599341.0873
CNAG_02050	0.42273	0.5623660534336217	1.0	1.0	177852141524.89893
CNAG_00061	0.42285900000000004	0.5625376646769518	1.0	1.0	178015010589.06055
CNAG_00182	0.42291599999999996	0.5626134929007488	1.0	1.0	178087007652.2445
CNAG_02598	0.42293400000000003	0.5626374386556321	1.0	1.0	178109747599.34064
CNAG_04130	0.42358100000000004	0.5634981555117141	1.0	1.0	178928408253.5896
CNAG_06145	0.423757	0.5637322917816838	1.0	1.0	179151537385.9552
CNAG_05498	0.475662	0.6327825366270275	0.8914012606101419	0.8914012606101419	179467088899.7889
CNAG_03684	0.424174	0.5642870351031464	1.0	1.0	179680941548.3994
CNAG_01077	0.424903	0.5652568381759188	1.0	1.0	180608950194.7867
CNAG_02064	0.425321	0.565812911817097	1.0	1.0	181142497916.28992
CNAG_02528	0.425332	0.5658275453339701	1.0	1.0	181156552817.37494
CNAG_04749	0.42609300000000006	0.5668399186376462	1.0	1.0	182130662364.8897
CNAG_07665	0.426098	0.5668465702362249	1.0	1.0	182137074078.58917
CNAG_06323	0.42659300000000006	0.5675050784955148	1.0	1.0	182772578880.04752
CNAG_03896	0.42672899999999997	0.5676860019768551	1.0	1.0	182947440713.11246
CNAG_02135	0.426992	0.5680358760620939	1.0	1.0	183285908950.8234
CNAG_01291	0.42753100000000005	0.5687529183888764	1.0	1.0	183980879761.2267
CNAG_02736	0.843633	1.1223016127465912	0.5067877175337508	0.5067877175337508	183996278545.64276
CNAG_01178	0.696661	0.9267818634852514	0.6142090372520289	0.6142090372520289	184451776541.52332
CNAG_04540	0.6967409999999999	0.9268882890625104	0.6142090372520289	0.6142090372520289	184515327502.02792
CNAG_07639	0.42817700000000003	0.5696123049252426	1.0	1.0	184816125006.38104
CNAG_02960	0.428325	0.5698091922431718	1.0	1.0	185007836746.31287
CNAG_05573	0.428385	0.5698890114261159	1.0	1.0	185085595474.66238
CNAG_04817	0.429379	0.5712113492235589	1.0	1.0	186376970651.29996
CNAG_07348	0.429493	0.571363005671153	1.0	1.0	186525458859.54742
CNAG_07957	0.42978	0.5717448074295696	1.0	1.0	186899633601.23755
CNAG_03311	0.430148	0.5722343650849608	1.0	1.0	187380143399.78763
CNAG_03513	0.43113199999999996	0.5735433996852464	1.0	1.0	188669028590.31985
CNAG_01811	0.431233	0.5736777619765357	1.0	1.0	188801656168.61823
CNAG_04830	0.43124700000000005	0.5736963864525562	1.0	1.0	188820045092.78506
CNAG_02765	0.431649	0.5742311749782826	1.0	1.0	189348579440.25452
CNAG_08009	0.43191899999999994	0.5745903613015316	1.0	1.0	189704118303.17178
CNAG_06081	0.584349	0.7773709955713657	0.741402605480225	0.741402605480225	191447116922.86377
CNAG_01559	0.705853	0.9390101623123084	0.6142090372520289	0.6142090372520289	191849701371.94247
CNAG_05904	0.43358500000000005	0.5768066739479499	1.0	1.0	191907774855.5423
CNAG_03878	0.433741	0.5770142038236049	1.0	1.0	192114989072.59738
CNAG_02354	0.43374700000000005	0.5770221857418993	1.0	1.0	192122961827.57135
CNAG_06718	0.433774	0.5770581043742242	1.0	1.0	192158841954.6294
CNAG_03122	0.43377899999999997	0.5770647559728029	1.0	1.0	192165486912.79483
CNAG_06345	0.433978	0.5773294895962346	1.0	1.0	192430080643.73782
CNAG_05898	0.434325	0.5777911105375955	1.0	1.0	192892038455.1236
CNAG_04785	0.434741	0.5783445235393422	1.0	1.0	193446829058.0832
CNAG_01687	0.434889	0.5785414108572714	1.0	1.0	193644462738.89554
CNAG_00672	0.858957	1.1426874320705496	0.5067877175337508	0.5067877175337508	194205988838.57684
CNAG_05353	0.859158	1.1429548263334126	0.5067877175337508	0.5067877175337508	194342356033.911
CNAG_03662	0.435667	0.579576399596115	1.0	1.0	194685588879.08902
CNAG_01119	0.435904	0.5798916853687447	1.0	1.0	195003484181.62418
CNAG_01168	0.436201	0.5802867903243186	1.0	1.0	195402347620.55386
CNAG_05005	0.43683	0.5811235614255174	1.0	1.0	196248873540.32565
CNAG_05018	0.437195	0.5816091281217615	1.0	1.0	196741219987.50104
CNAG_07327	0.43769300000000005	0.5822716273401987	1.0	1.0	197414296625.6572
CNAG_01263	0.438492	0.5833345527930728	1.0	1.0	198497397069.87485
CNAG_07628	0.43876800000000005	0.5837017210346163	1.0	1.0	198872452931.02115
CNAG_01036	0.439004	0.5840156764875303	1.0	1.0	199193527319.95984
CNAG_01452	0.43971800000000005	0.5849655247645666	1.0	1.0	200167017355.85342
CNAG_02754	0.43995	0.5852741589386177	1.0	1.0	200484014818.16718
CNAG_00836	0.44026099999999996	0.585687888370212	1.0	1.0	200909480164.32657
CNAG_00267	0.441129	0.5868426058834719	1.0	1.0	202100136163.71783
CNAG_00193	0.441738	0.587652770590356	1.0	1.0	202938317776.4125
CNAG_00140	0.44200500000000004	0.5880079659544578	1.0	1.0	203306525969.10043
CNAG_00185	0.44201	0.5880146175530365	1.0	1.0	203313425498.53293
CNAG_02458	0.44224300000000005	0.5883245820468033	1.0	1.0	203635116722.8438
CNAG_00499	0.873936	1.1626142910925783	0.5067877175337508	0.5067877175337508	204544226699.64435
CNAG_02414	0.444429	0.591232660945405	1.0	1.0	206669757032.28937
CNAG_01466	0.44447	0.5912872040537502	1.0	1.0	206726960042.91827
CNAG_04175	0.44521000000000005	0.5922716406433958	1.0	1.0	207761219900.66107
CNAG_05744	0.878575	1.1687856442538835	0.5067877175337508	0.5067877175337508	207818811773.31824
CNAG_05860	0.44527	0.5923514598263401	1.0	1.0	207845229668.2716
CNAG_06688	0.878619	1.168844178321376	0.5067877175337508	0.5067877175337508	207850036704.1637
CNAG_07776	0.600939	0.7994409996554472	0.741402605480225	0.741402605480225	208220289406.94894
CNAG_06589	0.445854	0.5931283665403306	1.0	1.0	208664108005.30954
CNAG_05745	0.601577	0.8002897436340876	0.741402605480225	0.741402605480225	208884177886.8211
CNAG_00914	0.726376	0.9663123138383848	0.6142090372520289	0.6142090372520289	209075317251.76306
CNAG_06738	0.447301	0.5950533391690025	1.0	1.0	210702336031.97903
CNAG_07578	0.447691	0.59557216385814	1.0	1.0	211253947300.93692
CNAG_01878	0.44839399999999996	0.5965073786183034	1.0	1.0	212250692188.62778
CNAG_03438	0.448504	0.5966537137870345	1.0	1.0	212406938216.51154
CNAG_03620	0.885188	1.1775830485340542	0.5067877175337508	0.5067877175337508	212546952538.8443
CNAG_05707	0.448945	0.5972403847816745	1.0	1.0	213034112679.7848
CNAG_05139	0.44917299999999993	0.5975436976768627	1.0	1.0	213358849731.42422
CNAG_07723	0.449342	0.5977685217088223	1.0	1.0	213599766793.6224
CNAG_03301	0.45028500000000005	0.5990230132007626	1.0	1.0	214947385400.24078
CNAG_00450	0.45076400000000005	0.5996602363446006	1.0	1.0	215634078297.86035
CNAG_02659	0.451578	0.6007431165932108	1.0	1.0	216804377878.3988
CNAG_00990	0.45248999999999995	0.6019563681739633	1.0	1.0	218120594469.96008
CNAG_04598	0.452779	0.6023408305718113	1.0	1.0	218538793801.49323
CNAG_02372	0.452942	0.6025576726854766	1.0	1.0	218774899605.38776
CNAG_04014	0.453034	0.6026800620993243	1.0	1.0	218908236824.66165
CNAG_05425	0.45305	0.6027013472147761	1.0	1.0	218931431435.19077
CNAG_02023	0.45327799999999996	0.6030046601099642	1.0	1.0	219262132679.63092
CNAG_02104	0.45346000000000003	0.6032467782982284	1.0	1.0	219526352385.90842
CNAG_03414	0.453546	0.6033611857937818	1.0	1.0	219651277268.65195
CNAG_01921	0.453985	0.6039451961489906	1.0	1.0	220289713711.66867
CNAG_06359	0.897425	1.1938621708955313	0.5067877175337508	0.5067877175337508	221484231271.498
CNAG_06012	0.45507299999999995	0.6053925839997126	1.0	1.0	221877318737.45847
CNAG_02062	0.45509399999999994	0.6054205207137431	1.0	1.0	221908036645.81506
CNAG_06673	0.455474	0.6059260422057233	1.0	1.0	222464374440.1879
CNAG_06756	0.45551499999999995	0.6059805853140685	1.0	1.0	222524455875.26196
CNAG_00429	0.455736	0.6062745859712464	1.0	1.0	222848495777.3462
CNAG_03795	0.456118	0.6067827681026582	1.0	1.0	223409342488.04367
CNAG_05808	0.456405	0.6071645698610747	1.0	1.0	223831330120.94113
CNAG_06881	0.45672700000000005	0.6075929328095421	1.0	1.0	224305411816.53177
CNAG_04668	0.45699700000000004	0.6079521191327911	1.0	1.0	224703449338.20758
CNAG_05444	0.457359	0.6084336948698881	1.0	1.0	225237852972.4658
CNAG_01874	0.45790600000000004	0.6091613797543963	1.0	1.0	226046969847.73495
CNAG_07960	0.45859300000000003	0.6100753093991078	1.0	1.0	227065915402.50415
CNAG_06293	0.458609	0.6100965945145597	1.0	1.0	227089682718.3698
CNAG_00334	0.45887	0.6104438079603671	1.0	1.0	227477621281.64987
CNAG_03806	0.45892	0.6105103239461539	1.0	1.0	227551989403.95126
CNAG_00261	0.45930600000000005	0.6110238273564286	1.0	1.0	228126656948.5303
CNAG_03936	0.459405	0.6111555290082865	1.0	1.0	228274201506.90826
CNAG_07493	0.995445	1.3242601094320998	0.4616122032979119	0.4616122032979119	228430463579.66412
CNAG_00593	0.4601	0.612080101210724	1.0	1.0	229311785455.92996
CNAG_03820	0.460809	0.6130232978891818	1.0	1.0	230373505268.33908
CNAG_06030	0.461029	0.6133159682266439	1.0	1.0	230703617842.83096
CNAG_06490	0.46221999999999996	0.614900379008087	1.0	1.0	232496203256.77332
CNAG_07598	0.463055	0.6160111959707276	1.0	1.0	233758491135.90637
CNAG_05786	0.46331700000000003	0.6163597397362508	1.0	1.0	234155501920.2673
CNAG_04968	0.46354700000000004	0.6166657132708704	1.0	1.0	234504393135.47885
CNAG_00827	0.465189	0.6188500982441111	1.0	1.0	237005247059.4616
CNAG_04188	0.46601099999999995	0.6199436210504471	1.0	1.0	238263847914.59692
CNAG_02168	0.5238229999999999	0.6968520644566509	0.8914012606101419	0.8914012606101419	239686153386.54373
CNAG_04356	0.467391	0.6217794622581645	1.0	1.0	240386833340.6392
CNAG_05373	0.573906	0.7634784667799213	0.8164019330451834	0.8164019330451834	242160802825.73218
CNAG_03527	0.46896800000000005	0.6238773764498822	1.0	1.0	242828278849.61017
CNAG_07489	0.692584	0.9213581500041904	0.6778058213661271	0.6778058213661271	243558216817.36264
CNAG_00692	0.469992	0.6252396238387972	1.0	1.0	244422411523.3607
CNAG_06319	0.470055	0.6253234339808886	1.0	1.0	244520715216.98026
CNAG_05365	0.47024499999999997	0.6255761947268788	1.0	1.0	244817346280.83524
CNAG_03006	0.470347	0.625711887337884	1.0	1.0	244976689242.4031
CNAG_04775	0.470487	0.6258981320980871	1.0	1.0	245195507822.68402
CNAG_05644	0.471109	0.6267255909612757	1.0	1.0	246169263060.8937
CNAG_02990	0.7690229999999999	1.0230464587554329	0.6142090372520289	0.6142090372520289	248105414420.0028
CNAG_02055	0.47257299999999997	0.6286731790251151	1.0	1.0	248471356331.55417
CNAG_02749	0.473365	0.629726792239979	1.0	1.0	249722712023.29208
CNAG_04969	0.47379099999999996	0.6302935084388831	1.0	1.0	250397524032.4601
CNAG_03490	0.47398500000000005	0.6305515904637361	1.0	1.0	250705235225.92303
CNAG_00027	0.47402700000000003	0.6306074638917971	1.0	1.0	250771886292.62183
CNAG_04257	0.4743	0.6309706411741934	1.0	1.0	251205406189.09866
CNAG_01229	0.474459	0.6311821620089957	1.0	1.0	251458125884.4866
CNAG_01513	0.47506400000000004	0.6319870054370167	1.0	1.0	252421281707.2134
CNAG_01529	0.47517600000000004	0.6321360012451792	1.0	1.0	252599854291.23996
CNAG_01841	0.47661000000000003	0.6340436797175465	1.0	1.0	254893668539.6746
CNAG_04383	0.9412969999999999	1.2522259574643575	0.5067877175337508	0.5067877175337508	255580853743.9584
CNAG_00742	0.7789560000000001	1.0362605244918508	0.6142090372520289	0.6142090372520289	257843997325.17825
CNAG_04606	0.47895600000000005	0.6371646097706661	1.0	1.0	258676181252.26865
CNAG_06249	0.479526	0.6379228920086364	1.0	1.0	259600821867.2454
CNAG_00039	0.47953500000000004	0.6379348648860781	1.0	1.0	259615439098.13834
CNAG_00706	0.479575	0.6379880776747076	1.0	1.0	259680411207.358
CNAG_00427	0.479889	0.6384057980654491	1.0	1.0	260190818848.7801
CNAG_04285	0.480108	0.6386971380831955	1.0	1.0	260547199411.58026
CNAG_00628	0.480195	0.6388128758984647	1.0	1.0	260688865518.71756
CNAG_06986	0.48089899999999997	0.6397494209783438	1.0	1.0	261837110625.22928
CNAG_07341	0.649999	0.8647064849095183	0.741402605480225	0.741402605480225	263493461416.47235
CNAG_06870	0.481922	0.6411103380475429	1.0	1.0	263511656456.5459
CNAG_05296	0.48194499999999996	0.6411409354010049	1.0	1.0	263549386924.49893
CNAG_03439	0.7847890000000001	1.0440202793937463	0.6142090372520289	0.6142090372520289	263679860436.81412
CNAG_06467	0.4826	0.6420122948148128	1.0	1.0	264625397368.72586
CNAG_05215	0.483083	0.6426548392375139	1.0	1.0	265420725731.16248
CNAG_02710	0.9534520000000001	1.268395993609144	0.5067877175337508	0.5067877175337508	265610223992.38052
CNAG_07962	0.483242	0.6428663600723162	1.0	1.0	265682890114.4417
CNAG_06861	0.953627	1.268628799559398	0.5067877175337508	0.5067877175337508	265756503936.9038
CNAG_04538	0.483754	0.6435474837667737	1.0	1.0	266528265282.76898
CNAG_05013	0.48425100000000004	0.6442086526654951	1.0	1.0	267350586995.11255
CNAG_02305	0.484443	0.6444640740509167	1.0	1.0	267668716963.85965
CNAG_03686	0.48455699999999996	0.6446157304985107	1.0	1.0	267857725986.37634
CNAG_04987	0.484759	0.6448844550810896	1.0	1.0	268192855184.2961
CNAG_02789	0.48680500000000004	0.6476062892194882	1.0	1.0	271603050289.1988
CNAG_03365	0.48694799999999994	0.6477965249388385	1.0	1.0	271842472139.73846
CNAG_00146	0.487392	0.6483871868926259	1.0	1.0	272586748438.80396
CNAG_02033	0.487522	0.6485601284556718	1.0	1.0	272804923995.7838
CNAG_06918	0.962482	1.2804087806422515	0.5067877175337508	0.5067877175337508	273228582804.08438
CNAG_01803	0.487828	0.6489672062886873	1.0	1.0	273318935147.6943
CNAG_02209	0.48790900000000004	0.6490749621856621	1.0	1.0	273455104913.7382
CNAG_02739	0.963516	1.281784331228324	0.5067877175337508	0.5067877175337508	274110121968.4959
CNAG_02478	0.488442	0.64978402259415	1.0	1.0	274352263724.19022
CNAG_05188	0.48878999999999995	0.6502469738552267	1.0	1.0	274939083504.7127
CNAG_05025	0.48894399999999993	0.6504518430914501	1.0	1.0	275199034977.5148
CNAG_02977	0.489336	0.6509733284200192	1.0	1.0	275861468897.012
CNAG_07411	0.48934399999999995	0.6509839709777451	1.0	1.0	275874999013.4915
CNAG_07680	0.48939499999999997	0.6510518172832477	1.0	1.0	275961263906.18256
CNAG_02215	0.489994	0.6518486787929743	1.0	1.0	276975799858.261
CNAG_00187	0.968447	1.2883441377466245	0.5067877175337508	0.5067877175337508	278340146851.1364
CNAG_03186	0.491	0.653186980427006	1.0	1.0	278685267779.13544
CNAG_02297	0.551361	0.7334864087886241	0.8914012606101419	0.8914012606101419	279509966668.74457
CNAG_02944	0.970974	1.2917058556682928	0.5067877175337508	0.5067877175337508	280524682024.1094
CNAG_00607	0.49216499999999996	0.6547368028958399	1.0	1.0	280673692100.0313
CNAG_04819	0.492228	0.6548206130379314	1.0	1.0	280781489354.9199
CNAG_05515	0.492309	0.6549283689349061	1.0	1.0	280920126377.17474
CNAG_04237	0.49299799999999994	0.6558449592190491	1.0	1.0	282101242359.7417
CNAG_03940	0.493712	0.6567948074960855	1.0	1.0	283328702684.13336
CNAG_02855	0.976355	1.298864306058675	0.5067877175337508	0.5067877175337508	285214458306.9979
CNAG_05485	0.495353	0.6589778621496104	1.0	1.0	286163282966.32983
CNAG_06814	0.496367	0.6603268063413679	1.0	1.0	287924230281.27374
CNAG_04353	0.496701	0.6607711331264243	1.0	1.0	288505843904.52264
CNAG_03079	0.497813	0.6622504486503241	1.0	1.0	290447878139.593
CNAG_01523	0.49795100000000003	0.6624340327710958	1.0	1.0	290689492109.71796
CNAG_04469	0.498458	0.6631085048669747	1.0	1.0	291578311232.52155
CNAG_00051	0.8117949999999999	1.0799468936369478	0.6142090372520289	0.6142090372520289	291848408232.7932
CNAG_00791	0.49900600000000006	0.6638375200711987	1.0	1.0	292541042710.1712
CNAG_03337	0.49918	0.664068995701737	1.0	1.0	292847170185.67114
CNAG_06583	0.499259	0.6641740909592803	1.0	1.0	292986229560.91516
CNAG_03359	0.5602189999999999	0.745270380830625	0.8914012606101419	0.8914012606101419	293199107963.1021
CNAG_01094	0.813379	1.0820541200666756	0.6142090372520289	0.6142090372520289	293560134337.2574
CNAG_04904	0.5002880000000001	0.6655429899467739	1.0	1.0	294801544893.94446
CNAG_02879	0.98814	1.314542123908639	0.5067877175337508	0.5067877175337508	295667580238.02966
CNAG_05861	0.98815	1.3145554271057962	0.5067877175337508	0.5067877175337508	295676556813.97034
CNAG_02117	0.501167	0.666712340976907	1.0	1.0	296358162619.2044
CNAG_07715	0.5015310000000001	0.6671965773534353	1.0	1.0	297004369838.77826
CNAG_00736	0.9898	1.3167504546367628	0.5067877175337508	0.5067877175337508	297160181414.39606
CNAG_01491	0.501762	0.6675038812077707	1.0	1.0	297414949712.83813
CNAG_04364	0.501935	0.6677340265185933	1.0	1.0	297722687952.05273
CNAG_07925	0.502406	0.6683606071047055	1.0	1.0	298561594197.9833
CNAG_07513	0.992843	1.3207986175317514	0.5067877175337508	0.5067877175337508	299909345729.0811
CNAG_01365	0.503316	0.6695711980460264	1.0	1.0	300186871668.45154
CNAG_01898	0.504037	0.6705303585610729	1.0	1.0	301478771405.4134
CNAG_02658	0.504151	0.6706820150086671	1.0	1.0	301683377234.8869
CNAG_06470	0.995683	1.3245767255244452	0.5067877175337508	0.5067877175337508	302490360826.3833
CNAG_02068	0.9960540000000001	1.3250702741389837	0.5067877175337508	0.5067877175337508	302828618189.3828
CNAG_00528	0.5048520000000001	0.6716145691293989	1.0	1.0	302943558748.58124
CNAG_07328	0.504872	0.6716411755237136	1.0	1.0	302979563967.42773
CNAG_06358	0.997291	1.3267158796273508	0.5067877175337508	0.5067877175337508	303958268586.31244
CNAG_05265	0.997499	1.326992586128224	0.5067877175337508	0.5067877175337508	304148493354.21204
CNAG_04321	0.823361	1.095333371469165	0.6142090372520289	0.6142090372520289	304501248967.3331
CNAG_05814	0.5058600000000001	0.672955531402862	1.0	1.0	304761775357.69867
CNAG_01123	0.506043	0.673198979910842	1.0	1.0	305092646553.5898
CNAG_07806	0.998764	1.3286754405686318	0.5067877175337508	0.5067877175337508	305307098517.94086
CNAG_05717	0.99908	1.329095821598805	0.5067877175337508	0.5067877175337508	305596979413.85175
CNAG_03174	0.9990889999999999	1.3291077944762464	0.5067877175337508	0.5067877175337508	305605238201.59534
CNAG_07344	0.99928	1.3293618855419522	0.5067877175337508	0.5067877175337508	305780543118.7452
CNAG_07707	0.506514	0.6738255604969543	1.0	1.0	305945334253.94556
CNAG_03717	0.568318	0.7560446402083812	0.8914012606101419	0.8914012606101419	306100017815.67084
CNAG_05194	0.9996700000000001	1.3298807102310897	0.5067877175337508	0.5067877175337508	306138703741.158
