# pyDL periodicity scores computed on 2022-03-08 09:17:54
# Calculation time:  837.654523 seconds
# Input files:  /mnt/c/users/sophi/OneDrive/WIP/crypto/data/crypto_rnaseq_norm_trim.tsv
# Period(s) of oscillation tested:  60.0000, 70.0000, 80.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  1
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
CNAG_03808	80.0	0.4362827674976749	0.5619897105741356	0.016256	0.021625677299025273	1.0	1000000.0	21625.677299025272	1.0135304420303174e+25
CNAG_03809	80.0	0.15225431689252536	1.5502047142821984	0.957016	1.2731372530760316	1.0	1000000.0	1273137.2530760316	2.0636020298538597e+30
CNAG_03810	70.0	0.10262102046409192	2.247176663462711	0.999373	1.3294856052755157	1e-06	1.0	1.3294856052755157	2349911996536.4326
CNAG_03811	80.0	0.12799754078920128	1.9314125794446617	0.991307	1.318755246448379	1e-06	1.0	1.318755246448379	2293471170199.615
CNAG_03812	80.0	0.12034688276794182	0.973508462334712	0.995579	1.3244383722740085	1e-06	1.0	1.3244383722740085	2323250003296.7373
CNAG_03813	80.0	0.1779124721757569	0.969141382948294	0.866857	1.153196957824874	1e-06	1.0	1.153196957824874	1533596910497.8572
CNAG_03814	80.0	0.15208081232718523	1.8122075280791876	0.957458	1.2737252543903876	1e-06	1.0	1.2737252543903876	2066464653656.1438
CNAG_03815	80.0	0.13206652347221678	2.039046599321141	0.98817	1.314582033500111	1e-06	1.0	1.314582033500111	2271766876087.01
CNAG_03816	80.0	0.20427034954429327	1.8032313475517023	0.714648	0.9507103242122178	1e-06	1.0	0.9507103242122178	859301451171.2836
CNAG_03817	70.0	0.2604650394478589	2.8898412211875604	0.329587	0.438456084150704	1e-06	1.0	0.438456084150704	84290959194.01015
CNAG_03818	80.0	0.1323995436304717	1.3879913734624991	0.987881	1.314197571102263	1e-06	1.0	1.314197571102263	2269774258275.2905
CNAG_03819	70.0	0.2574660739852865	2.438594644737949	0.347624	0.4624510608634573	1e-06	1.0	0.4624510608634573	98900800138.23332
CNAG_03820	70.0	0.24021591137227946	2.098625898957763	0.460809	0.6130232978891818	1e-06	1.0	0.6130232978891818	230373505268.33908
CNAG_03821	80.0	0.17231614899661035	2.3978280683874313	0.891734	1.1862913213932704	1e-06	1.0	1.1862913213932704	1669455328250.0623
CNAG_03822	70.0	0.18022387364110654	2.298836613631723	0.855713	1.1383718749126976	1e-06	1.0	1.1383718749126976	1475207940878.3918
CNAG_03823	80.0	0.18816505845600254	1.76554361392686	0.814006	1.0828882305284429	1e-06	1.0	1.0828882305284429	1269847900770.145
CNAG_03824	70.0	0.6800635424344988	6.2066642036772475	0.00033	0.00043900550619330344	1e-06	1.0	0.00043900550619330344	523.6137323236802
CNAG_03825	80.0	0.1065046982904291	1.3548513332468133	0.998989	1.3289747625046728	1e-06	1.0	1.3289747625046728	2347204241219.1323
CNAG_03826	70.0	0.11243642484626375	2.360691778806184	0.997997	1.3276550853466613	1e-06	1.0	1.3276550853466613	2340218835899.5815
CNAG_03827	70.0	0.10949714483351612	2.664050949006308	0.998549	1.3283894218297483	1e-06	1.0	1.3283894218297483	2344104163045.9365
CNAG_03828	80.0	0.20875678151697025	1.3340276396696724	0.684221	0.9102326862214796	1e-06	1.0	0.9102326862214796	754150874585.4827
CNAG_03829	70.0	0.07327434182523414	1.7398897919987855	0.999997	1.3303157247781359	1e-06	1.0	1.3303157247781359	2354316539073.236
CNAG_03830	70.0	0.1464939513910228	2.2472801981145003	0.968974	1.2890452162368182	1e-06	1.0	1.2890452162368182	2141929391059.7144
CNAG_03831	80.0	0.02758454456065298	1.0576988398381058	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03832	80.0	0.1794162391856317	1.3434550857375218	0.859744	1.1437343936868347	1e-06	1.0	1.1437343936868347	1496154040352.9211
CNAG_03833	80.0	0.01831840491865247	1.0157180677355815	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03834	80.0	0.26688340788475506	2.7316996402414957	0.293071	0.3898781294108413	1e-06	1.0	0.3898781294108413	59263856967.63933
CNAG_03835	80.0	0.24937698765636146	1.8793981216465168	0.399085	0.5309106437550136	1e-06	1.0	0.5309106437550136	149646399346.97208
CNAG_03836	70.0	0.11574649198234947	3.019333410101927	0.997154	1.3265336258262947	1e-06	1.0	1.3265336258262947	2334293554188.3076
CNAG_03837	60.0	0.31577973314759367	1.2506895846545896	0.109988	0.1463192048945123	1e-06	1.0	0.1463192048945123	3132742627.655942
CNAG_03838	70.0	0.10249102091347077	2.4287489174859584	0.999391	1.3295095510303991	1e-06	1.0	1.3295095510303991	2350038973636.586
CNAG_03839	70.0	0.122256995997374	2.1228981631307953	0.99464	1.3231892020609313	1e-06	1.0	1.3231892020609313	2316682546518.4873
CNAG_03840	80.0	0.22082932774048827	1.1797338645039677	0.599303	0.7972645966005011	1.0	1000000.0	797264.5966005011	5.067667601063085e+29
CNAG_03841	70.0	0.10171632310452901	1.7726591853050397	0.999465	1.3296079946893637	1e-06	1.0	1.3296079946893637	2350561038660.463
CNAG_03842	80.0	0.04279061175362957	0.9267763015833799	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03843	70.0	0.16636006883131652	1.6227419385232535	0.915045	1.2173024042868223	1e-06	1.0	1.2173024042868223	1803832331026.8179
CNAG_03844	70.0	0.18495929637328024	1.707234549433841	0.831444	1.1060863457314696	1e-06	1.0	1.1060863457314696	1353218363663.1714
CNAG_03845	80.0	0.09448356737188016	1.9539251935901039	0.999805	1.3300603033927145	1e-06	1.0	1.3300603033927145	2352960709542.6294
CNAG_03846	80.0	0.07907959378568616	1.1876938802400596	0.999988	1.3303037519006942	1e-06	1.0	1.3303037519006942	2354252972932.027
CNAG_03847	80.0	0.362246886699853	0.614910053164745	0.045159	0.060075908042979964	1.0	1000000.0	60075.908042979965	2.168809203751891e+26
CNAG_03848	70.0	0.15956991163726444	3.3498393212710305	0.937691	1.2474288245694087	1e-06	1.0	1.2474288245694087	1941100577735.2761
CNAG_03849	70.0	0.1845336255776789	2.1497423478746005	0.833726	1.109122135322782	1e-06	1.0	1.109122135322782	1364391187881.5183
CNAG_03850	70.0	0.20104815986671534	1.9846935233365615	0.735967	0.9790714102320212	1e-06	1.0	0.9790714102320212	938520999051.4008
CNAG_03851	80.0	0.13375081190251445	0.7132837133423633	0.986646	1.3125546262533274	1.0	1000000.0	1312554.6262533274	2.261269959199523e+30
CNAG_03852	80.0	0.14537032832509988	0.6741831798857578	0.970995	1.2917337923823233	1e-06	1.0	1.2917337923823233	2155359697372.8665
CNAG_03853	80.0	0.17384853459729593	1.595481224451973	0.885357	1.1778078725660137	1e-06	1.0	1.1778078725660137	1633894857646.061
CNAG_03854	80.0	0.3809272077083123	1.029656117564964	0.033205	0.04417326616105648	1e-06	1.0	0.04417326616105648	86238557.36315869
CNAG_03855	80.0	0.18530929950003333	2.0336227762952013	0.829564	1.1035853446658834	1e-06	1.0	1.1035853446658834	1344059715367.4214
CNAG_03856	80.0	0.5958668487301444	3.9831308963101133	0.002127	0.002829590035373201	1e-06	1.0	0.002829590035373201	25484.953850056707
CNAG_03857	80.0	0.3327968861870526	3.505465318909767	0.078522	0.10445936471912294	1e-06	1.0	0.10445936471912294	1139940999.618855
CNAG_03858	70.0	0.4483591285004464	2.0318500414676213	0.01427	0.01898366234357103	1e-06	1.0	0.01898366234357103	6860312.050759358
CNAG_03859	70.0	0.18478750330521	3.095412342033417	0.832366	1.1073129005093796	1e-06	1.0	1.1073129005093796	1357725164064.544
CNAG_03861	70.0	0.17971083826569487	2.3679896993608116	0.858289	1.1417987785004369	1e-06	1.0	1.1417987785004369	1488570779571.708
CNAG_03862	80.0	0.14062133964084406	1.7434259861855774	0.978534	1.3017630727192666	1e-06	1.0	1.3017630727192666	2205954414741.4556
CNAG_03863	80.0	0.34731513607739434	1.6773734393154307	0.059337	0.07893718097270316	1e-06	1.0	0.07893718097270316	491943203.48426235
CNAG_03864	80.0	0.36562265866814936	1.776359419865824	0.042526	0.05657317623144371	1e-06	1.0	0.05657317623144371	181120577.79491162
CNAG_03865	70.0	0.49023703736614416	3.1325769183548515	0.00904	0.01202609023026504	1e-06	1.0	0.01202609023026504	1751323.3439901278
CNAG_03866	80.0	0.3826233746907309	0.768805561574548	0.032354	0.04304116408296406	1e-06	1.0	0.04304116408296406	79778676.76877607
CNAG_03867	60.0	0.06053124377042549	1.077802319899783	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03868	80.0	0.1117696979682625	0.9614840126051312	0.99813	1.3278320178688543	1.0	1000000.0	1327832.0178688543	2.341152240451452e+30
CNAG_03869	70.0	0.1339592437427286	2.5758832558403904	0.986437	1.3122765894327384	1e-06	1.0	1.3122765894327384	2259835517923.2773
CNAG_03870	70.0	0.10312378869363244	2.458191061071707	0.999336	1.3294363834460337	1e-06	1.0	1.3294363834460337	2349651002416.9062
CNAG_03871	80.0	0.1881192788022223	2.7873215426108153	0.814252	1.0832154891785142	1e-06	1.0	1.0832154891785142	1270999526754.2654
CNAG_03872	80.0	0.1602974016642209	1.6830357032153003	0.935463	1.244464872242746	1e-06	1.0	1.244464872242746	1927296981961.8853
CNAG_03873	70.0	0.5986107377682519	6.549072398242285	0.002062	0.002743119253850278	1e-06	1.0	0.002743119253850278	23384.30097759693
CNAG_03874	80.0	0.5623766216538651	2.0912423016624038	0.00343	0.004562996624978881	1.0	1000000.0	4562.996624978881	9.956886735850453e+22
CNAG_03875	80.0	0.2922380953538965	3.3186119611653795	0.178057	0.2368727376250334	1e-06	1.0	0.2368727376250334	13290870075.666101
CNAG_03876	80.0	0.36695656760336576	3.217386588721773	0.041557	0.05528409642689427	1e-06	1.0	0.05528409642689427	169021968.40059862
CNAG_03877	80.0	0.20080900322216041	1.6725159042829643	0.737557	0.9811866185800434	1e-06	1.0	0.9811866185800434	944616952633.4264
CNAG_03878	70.0	0.2441748940513649	1.4292491121801225	0.433741	0.5770142038236049	1e-06	1.0	0.5770142038236049	192114989072.59738
CNAG_03881	70.0	0.42229369690483065	4.37895824435779	0.019085	0.02538915177484605	1e-06	1.0	0.02538915177484605	16391481.98666277
CNAG_03882	70.0	0.28960674623965993	1.0038114979697408	0.187743	0.24975821439166473	1e-06	1.0	0.24975821439166473	15579974367.685759
CNAG_03883	80.0	0.28818715939040596	1.6879702981816986	0.193176	0.2569858414072654	1e-06	1.0	0.2569858414072654	16972061629.767727
CNAG_03884	60.0	0.10099446747035803	1.262383140226566	0.999513	1.329671850035719	1e-06	1.0	1.329671850035719	2350899716771.202
CNAG_03885	70.0	0.08733581211672914	2.3971506762437733	0.999937	1.3302359055951916	1e-06	1.0	1.3302359055951916	2353892786410.7544
CNAG_03886	70.0	0.14492429204061896	1.9571067491598284	0.971754	1.2927435050465679	1e-06	1.0	1.2927435050465679	2160418002846.3665
CNAG_03887	60.0	0.1010003513534212	0.9839173691786034	0.999513	1.329671850035719	1e-06	1.0	1.329671850035719	2350899716771.202
CNAG_03888	70.0	0.22540197677179605	1.6679392545700544	0.566414	0.7535117114696175	1e-06	1.0	0.7535117114696175	427829985017.33954
CNAG_03889	80.0	0.22220285052209934	2.134238468363201	0.589361	0.7840385579866409	1e-06	1.0	0.7840385579866409	481962673191.07825
CNAG_03890	80.0	0.13788788496146023	1.581432222436624	0.982118	1.306530938580469	1e-06	1.0	1.306530938580469	2230282021297.9604
CNAG_03891	80.0	0.3247995206687809	2.4811414848526843	0.091846	0.12218454461160651	1e-06	1.0	0.12218454461160651	1824224765.8071945
CNAG_03892	70.0	0.2317465823209735	1.477727060772845	0.52099	0.6930832687019671	1e-06	1.0	0.6930832687019671	332933566564.7466
CNAG_03893	80.0	0.26883175483591687	2.8529481227074047	0.28248	0.37578871330146774	1e-06	1.0	0.37578871330146774	53068242598.84927
CNAG_03894	80.0	0.06841673651585041	0.9997623242406735	1.0	1.330319715737283	1.0	1000000.0	1330319.715737283	2.3543353737058656e+30
CNAG_03896	80.0	0.24522935665235868	1.9224554574697388	0.426729	0.5676860019768551	1e-06	1.0	0.5676860019768551	182947440713.1125
CNAG_03897	70.0	0.35640676787131503	2.520641579809891	0.050128	0.06668626671047853	1e-06	1.0	0.06668626671047853	296624689.94476473
CNAG_03898	80.0	0.1559671689717418	2.2882234160863506	0.947899	1.261008728227655	1e-06	1.0	1.261008728227655	2005187484296.665
CNAG_03899	80.0	0.30187714855232384	1.5366451267610175	0.146207	0.19450205467880097	1e-06	1.0	0.19450205467880097	7358418674.967499
CNAG_03900	80.0	0.4176666458606807	0.9090825000361735	0.020171	0.02683387898613674	1.0	1000000.0	26833.87898613674	1.934875792885092e+25
CNAG_03901	80.0	0.1999136495212455	2.084194168379817	0.743537	0.9891419304801523	1e-06	1.0	0.9891419304801523	967780161241.5371
CNAG_03902	70.0	0.09860112402881342	2.2682730320176607	0.999646	1.3298487825579122	1e-06	1.0	1.3298487825579122	2351838307319.5444
CNAG_03903	80.0	0.2322814838841317	1.9104056966307517	0.517294	0.6881664070326022	1e-06	1.0	0.6881664070326022	325898046534.90015
CNAG_03904	80.0	0.1561054988750654	1.44093492974856	0.94756	1.26055774984402	1e-06	1.0	1.26055774984402	2003036890624.1213
CNAG_03905	80.0	0.12437120307760864	1.2083212503879053	0.993583	1.321783054121397	1e-06	1.0	1.321783054121397	2309304607214.27
CNAG_03906	70.0	0.16299203420678818	3.6212540972879474	0.92675	1.2328737965595271	1e-06	1.0	1.2328737965595271	1873943905621.993
CNAG_03907	70.0	0.5001605935741915	5.797920425610691	0.008028	0.01067980667793891	1e-06	1.0	0.01067980667793891	1228801.316340681
CNAG_03908	80.0	0.0661701697255317	0.942625992445066	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03909	80.0	0.09827754306173972	1.114720747283126	0.999663	1.3298713979930796	1e-06	1.0	1.3298713979930796	2351958295543.6104
CNAG_03910	70.0	0.28881746448247625	1.6386950983319393	0.19079	0.2538116985655162	1e-06	1.0	0.2538116985655162	16350915808.441706
CNAG_03911	70.0	0.06436522073979764	2.26571228436665	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03912	70.0	0.40972830816879224	1.962504761889794	0.022224	0.02956502536254538	1e-06	1.0	0.02956502536254538	25872105.342006978
CNAG_03913	80.0	0.2770805843638107	3.3531765817954127	0.241038	0.3206576036418832	1e-06	1.0	0.3206576036418832	32970784896.365707
CNAG_03914	70.0	0.19003241012732025	3.0862717008534157	0.803586	1.0690262990904604	1e-06	1.0	1.0690262990904604	1221703962671.8958
CNAG_03915	80.0	0.3748588337886829	3.294491249390199	0.036498	0.048554008984979365	1e-06	1.0	0.048554008984979365	114514346.00471391
CNAG_03916	80.0	0.3664015188385409	0.6551852788309513	0.041935	0.05578695727944297	1.0	1000000.0	55786.95727944297	1.7367509642259758e+26
CNAG_03917	80.0	0.11292157953535047	1.4033145732165928	0.997904	1.3275313656130978	1e-06	1.0	1.3275313656130978	2339564665629.863
CNAG_03918	80.0	0.06642568091592879	0.8770340379296839	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03919	80.0	0.12857758203840663	1.9154654764624375	0.990885	1.3181938515283378	1e-06	1.0	1.3181938515283378	2290543421754.257
CNAG_03920	80.0	0.15387339992986995	1.559002328836524	0.953227	1.2680966716731032	1e-06	1.0	1.2680966716731032	2039190467944.359
CNAG_03921	80.0	0.31935835872511403	1.7659369445231223	0.102412	0.13624070272808664	1e-06	1.0	0.13624070272808664	2528974535.2203426
CNAG_03922	80.0	0.2818147083095235	2.404342429251996	0.21948	0.2919785712100189	1e-06	1.0	0.2919785712100189	24891923959.6667
CNAG_03923	70.0	0.17866452074611994	2.2955459318422973	0.863262	1.1484144584467986	1e-06	1.0	1.1484144584467986	1514595696010.3123
CNAG_03924	80.0	0.28444679206121	2.2691630488767034	0.208195	0.27696591321792363	1e-06	1.0	0.27696591321792363	21246385843.678535
CNAG_03925	80.0	0.08581931956674338	1.3324710431864935	0.999955	1.330259851350075	1e-06	1.0	1.330259851350075	2354019906870.0625
CNAG_03926	80.0	0.2109253095672234	0.8757045653528945	0.669372	0.8904787687624967	1e-06	1.0	0.8904787687624967	706108906923.1732
CNAG_03927	80.0	0.13398699316137064	1.3169123056667982	0.986409	1.3122393404806978	1e-06	1.0	1.3122393404806978	2259643087264.3926
CNAG_03928	80.0	0.16508411579926127	1.775320771417511	0.919602	1.223364671231437	1e-06	1.0	1.223364671231437	1830916457259.1287
CNAG_03929	70.0	0.18617752577982025	3.430699397842449	0.824887	1.0973634393553804	1e-06	1.0	1.0973634393553804	1321454625140.5571
CNAG_03930	80.0	0.19110086547966845	1.2097413992193475	0.797384	1.0607756562134578	1.0	1000000.0	1060775.656213458	1.1936335564299932e+30
CNAG_03931	70.0	0.159059856382132	2.255113853622996	0.939269	1.2495280690808421	1e-06	1.0	1.2495280690808421	1950916859349.789
CNAG_03932	80.0	0.0943563214478529	1.093491679139316	0.999809	1.3300656246715772	1e-06	1.0	1.3300656246715772	2352988950680.488
CNAG_03933	80.0	0.2790707804543236	2.777269845110254	0.231773	0.30833219147557733	1e-06	1.0	0.30833219147557733	29313090682.8151
CNAG_03934	70.0	0.036654427676216336	1.9289870235311675	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03935	70.0	0.4173139120892743	3.6391924175647556	0.020264	0.026957598719700306	1e-06	1.0	0.026957598719700306	19617391.16719814
CNAG_03936	80.0	0.24042174572787478	0.7586445982311404	0.459405	0.6111555290082865	1.0	1000000.0	611155.5290082865	2.2827397323293508e+29
CNAG_03937	70.0	0.5082354231740887	4.887024909307126	0.007259	0.009656790816536937	1e-06	1.0	0.009656790816536937	910188.2947906924
CNAG_03938	80.0	0.14511609464839853	1.459176616250264	0.971446	1.2923337665741208	1e-06	1.0	1.2923337665741208	2158364404099.8318
CNAG_03939	60.0	0.21619775694369606	0.9810188466597669	0.632156	0.840969590221618	1e-06	1.0	0.840969590221618	594760234286.9661
CNAG_03940	80.0	0.23556929090565487	0.9739475809414225	0.493712	0.6567948074960855	1e-06	1.0	0.6567948074960855	283328702684.13336
CNAG_03941	80.0	0.1439966176828832	1.7211445621328048	0.973286	1.2947815548510773	1e-06	1.0	1.2947815548510773	2170652011878.8855
CNAG_03942	80.0	0.17391829465190262	1.5682679960687802	0.885095	1.1774593288004906	1e-06	1.0	1.1774593288004906	1632444752503.7097
CNAG_03944	80.0	0.2307864423539484	2.199167040013645	0.527836	0.7021906374759045	1e-06	1.0	0.7021906374759045	346231373698.2352
CNAG_03945	80.0	0.22454055842866882	2.891241465134472	0.572664	0.7618262096929754	1e-06	1.0	0.7618262096929754	442149270116.91266
CNAG_03946	80.0	0.43091265544692076	1.4763092367447004	0.017289	0.022999897565381885	1e-06	1.0	0.022999897565381885	12189849.524387775
CNAG_03948	80.0	0.2100137030999103	2.5860825326596544	0.675728	0.8989342808757228	1e-06	1.0	0.8989342808757228	726414993210.736
CNAG_03949	80.0	0.24361708577604468	3.128939296779759	0.437465	0.5819683144450105	1e-06	1.0	0.5819683144450105	197105950853.1909
CNAG_03950	80.0	0.09019090234251016	1.1080513519593715	0.999902	1.330189344405141	1e-06	1.0	1.330189344405141	2353645620840.8633
CNAG_03951	70.0	0.42322389408063615	2.915787185455285	0.018874	0.02510845431482548	1e-06	1.0	0.02510845431482548	15854359.600013018
CNAG_03952	70.0	0.18435477119991542	2.5782706252449112	0.834671	1.1103792874541538	1e-06	1.0	1.1103792874541538	1369035918735.5696
CNAG_03953	80.0	0.19814077124705426	1.8342157474493481	0.754702	1.003994950106359	1.0	1000000.0	1003994.950106359	1.0120337969509948e+30
CNAG_03954	80.0	0.2803038557901675	0.5505056824611069	0.226123	0.3008158850816617	1e-06	1.0	0.3008158850816617	27221216653.85197
CNAG_03955	70.0	0.2285114816022809	2.78945262004445	0.544126	0.723861545645265	1e-06	1.0	0.723861545645265	379286845432.2042
CNAG_03956	80.0	0.2958117076425997	1.3860067504523403	0.165486	0.22014928847850002	1e-06	1.0	0.22014928847850002	10669922219.058308
CNAG_03957	80.0	0.20332398126616796	1.79416971243955	0.72093	0.9590673926664794	1e-06	1.0	0.9590673926664794	882161872560.0673
CNAG_03958	70.0	0.49302569564566256	2.540655768163822	0.008729	0.011612360798670745	1e-06	1.0	0.011612360798670745	1577505.0644673256
CNAG_03959	70.0	0.36946911853806685	2.237524841851852	0.03988	0.05305315026360285	1e-06	1.0	0.05305315026360285	149378549.11732423
CNAG_03960	80.0	0.12556151474199312	1.8178316560359056	0.992865	1.3208278845654977	1e-06	1.0	1.3208278845654977	2304301858051.335
CNAG_03961	80.0	0.12905019991644184	1.3986230030262035	0.99055	1.3177481944235658	1e-06	1.0	1.3177481944235658	2288221036128.0186
CNAG_03962	80.0	0.28751445973881756	1.6742839724357994	0.195816	0.2604978854568118	1e-06	1.0	0.2604978854568118	17677442823.516743
CNAG_03963	60.0	0.10886068515388632	0.9492390225002924	0.99865	1.3285237841210378	1e-06	1.0	1.3285237841210378	2344815530376.2437
CNAG_03964	70.0	0.25837471076265317	2.064702059398229	0.34211	0.455115677950882	1e-06	1.0	0.455115677950882	94268787334.85802
CNAG_03965	80.0	0.09647244572045853	0.6825311156895604	0.999742	1.3299764932506228	1.0	1000000.0	1329976.4932506229	2.3525135889143036e+30
CNAG_03966	80.0	0.4304029541750445	4.387643544270528	0.017397	0.023143572094681514	1e-06	1.0	0.023143572094681514	12419430.158515485
CNAG_03967	80.0	0.3340793193956194	1.613655364900969	0.076476	0.10173753058072446	1e-06	1.0	0.10173753058072446	1053139657.4731797
CNAG_03968	80.0	0.17989119558779765	1.8121010840177025	0.857403	1.140620115232294	1e-06	1.0	1.140620115232294	1483965645227.1274
CNAG_03971	70.0	0.06927425583522787	1.7505262252405847	0.999999	1.3303183854175673	1e-06	1.0	1.3303183854175673	2354330665037.779
CNAG_03972	80.0	0.06014923482765635	1.0055885039925019	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_03973	80.0	0.1767514430571836	1.5823492650410504	0.872293	1.160428575799622	1e-06	1.0	1.160428575799622	1562629437119.7957
CNAG_03974	80.0	0.5276174239615179	3.0277997389323037	0.005722	0.007612089413448733	1e-06	1.0	0.007612089413448733	448686.7257383572
CNAG_03975	70.0	0.3571278078939471	2.103347187349863	0.049458	0.06579495250093455	1e-06	1.0	0.06579495250093455	284890835.31057
CNAG_03976	70.0	0.22845535956255733	0.9246529362930996	0.544505	0.7243657368175294	1e-06	1.0	0.7243657368175294	380079950414.57263
CNAG_03977	80.0	0.3669837595562078	3.9808590066481275	0.04154	0.055261480991726744	1e-06	1.0	0.055261480991726744	168814669.60446253
CNAG_03978	80.0	0.21487132036992757	1.7520287037644644	0.64155	0.853466613631254	1e-06	1.0	0.853466613631254	621671046238.1731
CNAG_03979	80.0	0.1761564908541448	1.7006225584475816	0.874996	1.1640244299912599	1e-06	1.0	1.1640244299912599	1577200987600.2803
CNAG_03980	70.0	0.256465282775784	2.9879616400623803	0.353768	0.47062454519694724	1e-06	1.0	0.47062454519694724	104238011188.0284
CNAG_03981	80.0	0.08973534423002028	1.2208790007490558	0.999911	1.3302013172825824	1e-06	1.0	1.3302013172825824	2353709176049.085
CNAG_03982	80.0	0.10741068911562898	1.67008149025778	0.998875	1.3288231060570785	1e-06	1.0	1.3288231060570785	2346400776971.162
CNAG_03983	70.0	0.6208960225370765	3.9798223066642535	0.001627	0.00216443017750456	1e-06	1.0	0.00216443017750456	12304.27405675413
CNAG_03984	70.0	0.1901480162436441	2.8060906673631427	0.802948	1.06817755511182	1e-06	1.0	1.06817755511182	1218796390852.639
CNAG_03985	80.0	0.14857515898304405	1.5758628011188056	0.964999	1.2837571953667626	1e-06	1.0	1.2837571953667626	2115677026562.7021
CNAG_03986	80.0	0.10739396247458781	1.273488272038854	0.998878	1.328827097016226	1e-06	1.0	1.328827097016226	2346421918417.7344
CNAG_03987	70.0	0.3415282467005884	2.6649699814775785	0.066242	0.0881230386098691	1e-06	1.0	0.0881230386098691	684423238.8721361
CNAG_03988	80.0	0.22718938808163758	1.6869283623371802	0.553557	0.7364077908843832	1e-06	1.0	0.7364077908843832	399352455076.2192
CNAG_03989	80.0	0.21845897509632417	2.993665526542505	0.616186	0.8197243843612936	1e-06	1.0	0.8197243843612936	550813585521.4751
CNAG_03990	70.0	0.119417959147278	2.2655545871319798	0.995944	1.3249239389702527	1e-06	1.0	1.3249239389702527	2325806194787.8066
CNAG_03991	70.0	0.576884916307729	4.232668040177836	0.002789	0.0037102616871912825	1e-06	1.0	0.0037102616871912825	54785.93390128139
CNAG_03992	70.0	0.32621942702463835	2.8809128686749053	0.089326	0.11883213892794856	1e-06	1.0	0.11883213892794856	1678158322.951938
CNAG_03993	80.0	0.2009208174823076	2.483969456186876	0.736814	0.9801981910312505	1e-06	1.0	0.9801981910312505	941765065451.612
CNAG_03994	80.0	0.2916583887241892	0.9108242480956479	0.180184	0.23970232766040664	1.0	1000000.0	239702.32766040665	1.37728656940212e+28
CNAG_03995	70.0	0.5129308777645548	4.071008652280475	0.00686	0.009125993249957762	1e-06	1.0	0.009125993249957762	769173.7282911221
CNAG_03996	80.0	0.25401118329521394	2.450934206397029	0.369258	0.49123119759371764	1e-06	1.0	0.49123119759371764	118538671558.65997
CNAG_03997	80.0	0.0833223294496812	1.6703400756422742	0.999971	1.330281136465527	1e-06	1.0	1.330281136465527	2354132906675.993
CNAG_03998	70.0	0.18947278045901447	1.8464202658572149	0.806747	1.073231439711906	1e-06	1.0	1.073231439711906	1236177888600.3076
CNAG_03999	70.0	0.7269071010496517	5.332417778609044	2.3e-05	3.059735346195751e-05	1e-06	1.0	3.059735346195751e-05	30.626029270262038
CNAG_04000	60.0	0.13051625233231084	0.8825141487137168	0.989443	1.3162755304982445	1e-06	1.0	1.3162755304982445	2280557930012.336
CNAG_04001	70.0	0.14071448859152358	2.1818086403199253	0.978409	1.3015967827547994	1e-06	1.0	1.3015967827547994	2205109143231.042
CNAG_04002	80.0	0.14649857746101555	1.6357842597328074	0.96896	1.289026591760798	1e-06	1.0	1.289026591760798	2141836550902.4375
CNAG_04003	70.0	0.08209070141389492	2.061106051762028	0.999977	1.3302891183838212	1e-06	1.0	1.3302891183838212	2354175282535.5034
CNAG_04004	60.0	0.11739781874174948	1.2806739643814848	0.996641	1.3258511718121215	1e-06	1.0	1.3258511718121215	2330692677557.633
CNAG_04005	80.0	0.06963724000392256	1.4844147183126029	0.999999	1.3303183854175673	1e-06	1.0	1.3303183854175673	2354330665037.779
CNAG_04006	80.0	0.03654900049967451	1.1145469824175214	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_04007	60.0	0.07327475111060582	0.952013037420475	0.999997	1.3303157247781359	1e-06	1.0	1.3303157247781359	2354316539073.236
CNAG_04008	80.0	0.15197891077206602	1.6050808679505244	0.957684	1.2740259066461441	1e-06	1.0	1.2740259066461441	2067928313884.1125
CNAG_04009	70.0	0.27377938646248057	2.9040123664515245	0.257313	0.34230855701550755	1e-06	1.0	0.34230855701550755	40110438319.442665
CNAG_04010	80.0	0.14035014944049937	1.6088571057122076	0.978911	1.3022646032520995	1e-06	1.0	1.3022646032520995	2208505061738.224
CNAG_04011	60.0	0.15045480020940122	1.371535749722439	0.961103	1.2785742697542501	1e-06	1.0	1.2785742697542501	2090155422119.4573
CNAG_04012	70.0	0.2720125723324291	1.2649830555440427	0.265982	0.35384109863123403	1e-06	1.0	0.35384109863123403	44302550302.93059
