# pyJTK periodicity scores computed on 2022-03-08 09:17:55
# Calculation time: 0.001135 seconds
# Input file: /mnt/c/users/sophi/OneDrive/WIP/crypto/data/crypto_rnaseq_norm_trim.tsv
# Period(s) of oscillation tested: 60.0000, 70.0000, 80.0000
probe	p-value	amp	period	lag	tau
CNAG_04412	4.2564374782564264e-05	7.550250000000002	70.0	7.75	-179.0
CNAG_04413	1.0	0.19875000000000043	70.95238095238095	25.654761904761905	-49.0
CNAG_04414	0.05823088090004787	2.2477499999999973	80.0	42.75	133.0
CNAG_04415	1.0	8.577749999999998	70.95238095238095	33.70238095238095	-61.0
CNAG_04416	1.0	0.6187500000000001	70.95238095238095	26.083333333333332	-69.0
CNAG_04417	0.741402605480225	4.959000000000001	70.0	7.75	-109.0
CNAG_04432	0.02767157727063674	6.362250000000003	70.0	37.75	139.0
CNAG_04433	1.0	2.2387500000000022	70.95238095238095	20.845238095238095	-65.0
CNAG_04434	0.0008200890291560615	2.481749999999998	70.0	32.75	-163.0
CNAG_04436	0.021360371022838665	16.163999999999994	70.0	37.75	141.0
CNAG_04437	1.0	9.750749999999998	70.95238095238095	45.94047619047619	-37.0
CNAG_04438	1.0	13.067250000000001	70.95238095238095	44.273809523809526	-63.0
CNAG_04439	1.0	110.57625	70.95238095238095	39.273809523809526	-55.0
CNAG_04440	1.0	6.065249999999997	70.95238095238095	43.083333333333336	-25.0
CNAG_04441	1.0	362.29800000000006	70.95238095238095	46.51190476190476	-31.0
CNAG_04442	1.0	0.11849999999999994	70.95238095238095	31.702380952380953	-44.0
CNAG_04443	1.0	57.618750000000006	70.95238095238095	34.13095238095238	-53.0
CNAG_04444	0.2776437018849706	14.433749999999982	60.0	7.75	-119.0
CNAG_04445	1.0	2474.13	70.95238095238095	34.226190476190474	-19.0
CNAG_04446	1.0	1.5480000000000014	70.95238095238095	27.988095238095237	-97.0
CNAG_04447	1.0	8.909250000000004	70.95238095238095	42.845238095238095	-57.0
CNAG_04448	1.0	2689.4849999999997	70.95238095238095	38.654761904761905	-29.0
CNAG_04449	1.0	4.575749999999999	70.95238095238095	24.55952380952381	-71.0
CNAG_04450	0.02767157727063674	5.440499999999998	80.0	67.75	139.0
CNAG_04451	1.0	5.603249999999997	70.95238095238095	35.32142857142857	-83.0
CNAG_04452	1.0	75.15000000000003	70.95238095238095	42.464285714285715	-31.0
CNAG_04453	1.0	5.154749999999998	70.95238095238095	28.464285714285715	-103.0
CNAG_04454	0.2776437018849706	0.2707499999999998	80.0	7.75	-119.0
CNAG_04455	1.0	3.1365000000000016	70.95238095238095	44.607142857142854	-45.0
CNAG_04456	0.2776437018849706	2.763749999999999	70.0	37.75	119.0
CNAG_04457	1.0	0.21150000000000002	70.95238095238095	37.845238095238095	-69.0
CNAG_04458	1.0	1.167749999999999	70.95238095238095	40.17857142857143	-43.0
CNAG_04459	1.0	0.1732499999999999	70.95238095238095	32.13095238095238	-46.0
CNAG_04460	1.0	22.842000000000013	70.95238095238095	42.464285714285715	-67.0
CNAG_04461	1.0	0.09450000000000025	70.95238095238095	32.035714285714285	-71.0
CNAG_04462	1.0	2.8882499999999993	70.95238095238095	42.464285714285715	-39.0
CNAG_04463	0.16406422050102892	2.412000000000001	80.0	27.75	-124.0
CNAG_04465	1.0	36.65474999999999	70.95238095238095	41.98809523809524	-55.0
CNAG_04466	0.8914012606101419	1.3552500000000003	80.0	69.75	107.0
CNAG_04467	1.0	14.116500000000002	70.95238095238095	30.416666666666668	-39.0
CNAG_04468	0.00715476931376985	11.961	70.0	37.75	149.0
CNAG_04469	1.0	3.4627500000000007	70.95238095238095	34.845238095238095	-101.0
CNAG_04470	1.0	7.169249999999998	70.95238095238095	45.70238095238095	-57.0
CNAG_04471	0.05823088090004787	1.6049999999999998	70.0	32.75	-133.0
CNAG_04472	0.4164366890620728	0.35025000000000006	80.0	32.75	-115.0
CNAG_04473	1.0	3.206249999999999	70.95238095238095	30.607142857142858	-105.0
CNAG_04474	1.0	26.991000000000007	70.95238095238095	26.083333333333332	-43.0
CNAG_04475	0.021360371022838665	7.607249999999995	70.0	12.75	-141.0
CNAG_04476	1.0	0.40049999999999986	70.95238095238095	27.36904761904762	-95.0
CNAG_04478	1.0	22.322249999999997	70.95238095238095	42.94047619047619	-31.0
CNAG_04479	4.2564374782564264e-05	9.1215	70.0	32.75	-179.0
CNAG_04484	1.0	17.869500000000002	70.95238095238095	41.94047619047619	-43.0
CNAG_04485	1.0	104.625	70.95238095238095	37.273809523809526	-57.0
CNAG_04486	1.0	0.5572499999999999	70.95238095238095	36.98809523809524	-53.0
CNAG_04487	0.009490433598653624	2.371500000000002	70.0	32.75	-147.0
CNAG_04488	1.0	44.8215	70.95238095238095	42.607142857142854	-29.0
CNAG_04492	1.0	1.4647499999999996	70.95238095238095	27.035714285714285	-103.0
CNAG_04493	0.002949105775274055	3.220499999999999	70.0	32.75	-155.0
CNAG_04494	1.0	43.361999999999995	70.95238095238095	46.654761904761905	-57.0
CNAG_04495	1.0	0.8850000000000005	70.95238095238095	22.36904761904762	-75.0
CNAG_04496	0.0008200890291560615	7.914749999999998	70.0	27.75	-163.0
CNAG_04497	1.0	2.8845	70.95238095238095	33.79761904761905	-105.0
CNAG_04498	1.0	2.527499999999998	70.95238095238095	40.55952380952381	-59.0
CNAG_04499	1.0	82.45350000000002	70.95238095238095	49.273809523809526	-5.0
CNAG_04500	1.0	2.421000000000001	70.95238095238095	38.464285714285715	-69.0
CNAG_04501	0.00398915965652886	15.406500000000001	70.0	57.75	153.0
CNAG_04502	1.0	6.263250000000005	70.95238095238095	38.464285714285715	-83.0
CNAG_04503	1.0	26.70975	70.95238095238095	34.845238095238095	-91.0
CNAG_04504	0.18189698446557426	16.067999999999998	70.0	60.75	123.0
CNAG_04505	0.07384724087003963	10.639500000000005	70.0	7.75	-131.0
CNAG_04506	1.0	0.4972499999999995	70.95238095238095	32.94047619047619	-45.0
CNAG_04507	1.0	3.1994999999999987	70.95238095238095	30.083333333333332	-67.0
CNAG_04508	0.614209037252029	1.9979999999999998	80.0	17.75	-111.0
CNAG_04509	1.0	0.15974999999999973	70.95238095238095	30.607142857142858	-65.0
CNAG_04510	1.0	33.806999999999995	70.95238095238095	40.79761904761905	-41.0
CNAG_04511	0.04568219289251269	6.358500000000001	70.0	27.75	-135.0
CNAG_04512	0.5067877175337508	2.1014999999999997	70.0	40.25	113.0
CNAG_04513	1.0	60.02024999999999	70.95238095238095	29.797619047619047	-67.0
CNAG_04514	0.0931842481503503	33.366	80.0	27.75	-129.0
CNAG_04515	1.0	1.1865000000000006	70.95238095238095	27.511904761904763	-67.0
CNAG_04516	0.07384724087003963	22.71	70.0	47.75	131.0
CNAG_04517	0.741402605480225	57.61575	70.0	47.75	109.0
CNAG_04518	1.0	5.0985	70.95238095238095	29.36904761904762	-41.0
CNAG_04519	1.0	4.061249999999999	70.95238095238095	40.226190476190474	-53.0
CNAG_04520	0.009490433598653624	1.6792500000000006	80.0	37.75	-147.0
CNAG_04521	1.0	18.167249999999996	70.95238095238095	33.607142857142854	-27.0
CNAG_04522	1.0	9.689249999999998	70.95238095238095	43.892857142857146	-69.0
CNAG_04523	1.0	2.729999999999999	70.95238095238095	45.70238095238095	-51.0
CNAG_04524	1.0	1.6095000000000006	70.95238095238095	41.273809523809526	-49.0
CNAG_04525	1.0	2.27175	70.95238095238095	45.13095238095238	-29.0
CNAG_04526	1.0	0.6434999999999997	70.95238095238095	28.464285714285715	-55.0
CNAG_04527	1.0	1.6912499999999993	70.95238095238095	39.17857142857143	-69.0
CNAG_04528	0.002949105775274055	2.940750000000001	70.0	30.25	-155.0
CNAG_04529	1.0	8.06025	70.95238095238095	49.51190476190476	-35.0
CNAG_04530	1.0	26.46224999999999	70.95238095238095	47.845238095238095	-25.0
CNAG_04531	1.0	120.80775	70.95238095238095	46.416666666666664	-13.0
CNAG_04534	0.02767157727063674	2.6460000000000004	70.0	42.75	139.0
CNAG_04535	1.0	1.0184999999999997	70.95238095238095	40.94047619047619	-99.0
CNAG_04536	1.0	0.48599999999999977	70.95238095238095	44.75	-61.0
CNAG_04537	1.0	2.717250000000001	70.95238095238095	41.94047619047619	-21.0
CNAG_04538	1.0	4.611750000000001	70.95238095238095	46.464285714285715	-21.0
CNAG_04539	1.0	15.162	70.95238095238095	37.226190476190474	-53.0
CNAG_04540	0.614209037252029	23.634	70.0	61.75	111.0
CNAG_04541	1.0	12.870000000000003	70.95238095238095	46.51190476190476	-49.0
CNAG_04544	0.8914012606101419	2.06475	80.0	42.75	107.0
CNAG_04545	1.0	3.2452499999999986	70.95238095238095	37.273809523809526	-67.0
CNAG_04546	1.0	0.5415000000000003	70.95238095238095	35.13095238095238	-67.0
CNAG_04548	1.0	0.021749999999999936	70.95238095238095	32.75	-71.0
CNAG_04551	1.0	0.0	70.95238095238095	34.035714285714285	-41.0
CNAG_04552	1.0	0.12524999999999986	70.95238095238095	42.55952380952381	-11.0
CNAG_04553	1.0	0.6135	70.95238095238095	29.797619047619047	-43.0
CNAG_04556	1.0	0.0	70.95238095238095	30.988095238095237	-36.0
CNAG_04557	1.0	3.167999999999999	70.95238095238095	45.79761904761905	-49.0
CNAG_04558	1.0	3.174749999999999	70.95238095238095	49.273809523809526	-23.0
CNAG_04561	0.18189698446557426	1.6515	70.0	62.75	123.0
CNAG_04562	1.0	0.40724999999999945	70.95238095238095	22.75	-69.0
CNAG_04563	1.0	3.455250000000001	70.95238095238095	34.845238095238095	-69.0
CNAG_04564	1.0	3.212999999999999	70.95238095238095	41.79761904761905	-45.0
CNAG_04565	1.0	5.032500000000001	70.95238095238095	34.273809523809526	-53.0
CNAG_04566	1.0	72.50100000000002	70.95238095238095	38.892857142857146	-51.0
CNAG_04567	1.0	1.2225	70.95238095238095	44.75	-23.0
CNAG_04570	1.0	13.869750000000007	70.95238095238095	40.845238095238095	-73.0
CNAG_04571	1.0	144.84675000000001	70.95238095238095	27.892857142857142	-61.0
CNAG_04574	0.2776437018849706	23.531999999999982	70.0	27.75	-119.0
CNAG_04575	0.016395354260898914	27.623999999999995	80.0	67.75	143.0
CNAG_04576	0.0008200890291560615	1.600500000000001	70.0	12.75	-163.0
CNAG_04577	1.0	54.8835	70.95238095238095	34.226190476190474	-15.0
CNAG_04579	1.0	4.9125000000000005	70.95238095238095	39.17857142857143	-45.0
CNAG_04580	1.0	23.76375	70.95238095238095	39.17857142857143	-75.0
CNAG_04581	1.0	17.301750000000002	70.95238095238095	28.654761904761905	-65.0
CNAG_04582	1.0	0.5602499999999999	70.95238095238095	35.55952380952381	-35.0
CNAG_04583	0.00013832846754815092	5.4780000000000015	80.0	67.75	173.0
CNAG_04584	1.0	78.91725000000005	70.95238095238095	44.75	-35.0
CNAG_04585	1.0	3.1754999999999987	70.95238095238095	33.17857142857143	-61.0
CNAG_04586	0.2252303955977127	3.4822500000000005	80.0	69.75	121.0
CNAG_04587	0.741402605480225	9.26025	80.0	62.75	109.0
CNAG_04588	1.0	24.929999999999996	70.95238095238095	37.607142857142854	-41.0
CNAG_04589	0.03565001790208913	2.1690000000000005	80.0	72.75	137.0
CNAG_04590	1.0	1.0687499999999999	70.95238095238095	30.13095238095238	-63.0
CNAG_04591	1.0	1.971750000000001	70.95238095238095	37.083333333333336	-41.0
CNAG_04592	1.0	2.0797500000000007	70.95238095238095	35.416666666666664	-31.0
CNAG_04593	1.0	2.1682499999999987	70.95238095238095	23.94047619047619	-43.0
CNAG_04594	1.0	1.3259999999999992	70.95238095238095	35.607142857142854	-75.0
CNAG_04595	1.0	5.008500000000001	70.95238095238095	45.70238095238095	-23.0
CNAG_04596	0.02767157727063674	8.61525	80.0	27.75	-139.0
CNAG_04597	0.9794972466413688	2.769	80.0	27.75	-106.0
CNAG_04598	1.0	1.8562499999999997	70.95238095238095	27.988095238095237	-95.0
CNAG_04599	0.3407601255807152	4.062749999999996	70.0	52.75	117.0
CNAG_04600	0.009490433598653624	0.7222500000000007	80.0	67.75	147.0
CNAG_04601	1.0	359.3550000000001	70.95238095238095	45.035714285714285	-25.0
CNAG_04602	1.0	1.0499999999999996	70.95238095238095	27.511904761904763	-105.0
CNAG_04603	0.02767157727063674	12.321750000000002	70.0	60.75	139.0
CNAG_04604	0.4164366890620728	44.70450000000004	70.0	47.75	115.0
CNAG_04605	1.0	17.122499999999988	70.95238095238095	40.892857142857146	-35.0
CNAG_04606	1.0	2.3190000000000004	70.95238095238095	36.845238095238095	-29.0
CNAG_04607	1.0	27.813000000000002	70.95238095238095	30.13095238095238	-105.0
CNAG_04608	1.0	7.853249999999992	70.95238095238095	30.607142857142858	-61.0
CNAG_04609	0.0931842481503503	62.458500000000015	70.0	62.75	129.0
CNAG_04610	1.0	0.14849999999999963	70.95238095238095	28.75	-63.0
CNAG_04611	1.0	18.960749999999997	70.95238095238095	35.70238095238095	-33.0
CNAG_04612	1.0	73.39049999999995	70.95238095238095	35.13095238095238	-53.0
CNAG_04613	1.0	36.793499999999995	70.95238095238095	36.17857142857143	-99.0
CNAG_04614	0.4164366890620728	1.0484999999999998	70.0	27.75	-115.0
CNAG_04615	1.0	1.6949999999999998	70.95238095238095	40.55952380952381	-47.0
CNAG_04616	1.0	2.402250000000001	70.95238095238095	33.845238095238095	-51.0
CNAG_04617	0.741402605480225	0.5857500000000004	80.0	72.75	109.0
CNAG_04618	0.0931842481503503	2.5882500000000004	70.0	27.75	-129.0
CNAG_04619	1.0	3.1927499999999984	70.95238095238095	36.416666666666664	-73.0
CNAG_04620	0.02767157727063674	5.199000000000002	80.0	67.75	139.0
CNAG_04621	0.00398915965652886	61.94625	70.0	7.75	-153.0
CNAG_04622	1.0	35.5515	70.95238095238095	29.178571428571427	-27.0
CNAG_04623	0.009490433598653624	0.6037500000000001	70.0	22.75	-147.0
CNAG_04625	1.0	48.87	70.95238095238095	29.36904761904762	-69.0
CNAG_04626	1.0	0.27825000000000033	70.95238095238095	45.94047619047619	-34.0
CNAG_04627	1.0	6.892500000000004	70.95238095238095	45.70238095238095	-47.0
CNAG_04628	1.0	353.45475	70.95238095238095	29.797619047619047	-61.0
CNAG_04629	1.0	8.041499999999996	70.95238095238095	41.654761904761905	-57.0
CNAG_04630	0.741402605480225	9.131999999999996	70.0	57.75	109.0
CNAG_04631	1.0	4.50975	70.95238095238095	33.79761904761905	-85.0
CNAG_04632	1.0	0.5062499999999999	70.95238095238095	24.226190476190474	-59.0
CNAG_04633	0.11701150627760835	27.503250000000005	70.0	17.75	-127.0
CNAG_04634	0.00013832846754815092	8.97225	70.0	32.75	-173.0
CNAG_04635	1.0	45.33374999999998	70.95238095238095	38.083333333333336	-97.0
CNAG_04636	1.0	19.766250000000003	70.95238095238095	44.273809523809526	-67.0
CNAG_04637	1.0	288.2992500000001	70.95238095238095	37.464285714285715	-29.0
CNAG_04638	1.0	1.0740000000000003	70.95238095238095	29.892857142857142	-83.0
CNAG_04639	1.0	6.722999999999999	70.95238095238095	45.70238095238095	-55.0
CNAG_04640	1.0	332.7442500000001	70.95238095238095	40.32142857142857	-103.0
CNAG_04641	0.07384724087003963	1.8645000000000005	70.0	27.75	-131.0
CNAG_04642	0.00028931903680911724	28.481249999999996	80.0	22.75	-169.0
CNAG_04646	1.0	7.287000000000001	70.95238095238095	38.416666666666664	-61.0
CNAG_04647	1.0	9.078749999999998	70.95238095238095	43.083333333333336	-61.0
CNAG_04648	0.0011420362653821493	9.25875	70.0	5.25	-161.0
CNAG_04649	1.0	2.5657499999999995	70.95238095238095	33.70238095238095	-85.0
CNAG_04650	0.018877862641868793	4.563750000000001	70.0	32.75	-142.0
CNAG_04651	1.0	76.97399999999999	70.95238095238095	41.035714285714285	-35.0
CNAG_04652	1.0	9.3885	70.95238095238095	38.79761904761905	-97.0
CNAG_04653	0.05823088090004787	2.2927500000000003	70.0	7.75	-133.0
CNAG_04654	0.2252303955977127	8.406749999999981	70.0	37.75	121.0
CNAG_04655	1.1900284201002975e-05	4.655249999999998	70.0	27.75	-185.0
CNAG_04656	0.11701150627760835	5.3505	80.0	67.75	127.0
CNAG_04657	1.0	38.24475	70.95238095238095	28.654761904761905	-47.0
CNAG_04658	1.0	0.6885000000000001	70.95238095238095	35.416666666666664	-61.0
CNAG_04659	1.0	32.296499999999995	70.95238095238095	35.55952380952381	-55.0
CNAG_04662	4.2564374782564264e-05	7.5675	70.0	2.75	-179.0
CNAG_04663	0.00715476931376985	3.270749999999998	70.0	27.75	-149.0
CNAG_04664	1.0	25.248749999999994	70.95238095238095	33.70238095238095	-77.0
CNAG_04665	1.0	23.792999999999992	70.95238095238095	42.17857142857143	-43.0
CNAG_04666	1.0	94.47149999999999	70.95238095238095	33.32142857142857	-29.0
CNAG_04667	1.0	7.1662499999999945	70.95238095238095	30.13095238095238	-53.0
CNAG_04668	1.0	11.92725	70.95238095238095	47.607142857142854	-9.0
CNAG_04669	1.0	4.788	70.95238095238095	45.083333333333336	-57.0
CNAG_04670	0.016395354260898914	10.528500000000008	80.0	62.75	143.0
CNAG_04671	1.0	3.52125	70.95238095238095	46.70238095238095	-33.0
CNAG_04673	1.0	0.99525	70.95238095238095	33.654761904761905	-65.0
CNAG_04674	1.0	3.1072500000000005	70.95238095238095	35.70238095238095	-41.0
CNAG_04675	1.0	2.6767499999999997	70.95238095238095	29.035714285714285	-19.0
CNAG_04676	0.614209037252029	40.62599999999998	80.0	62.75	111.0
CNAG_04677	0.741402605480225	6.123750000000002	70.0	62.75	109.0
CNAG_04678	1.0	32.302500000000016	70.95238095238095	33.464285714285715	-83.0
CNAG_04679	0.0931842481503503	29.735249999999983	70.0	60.25	129.0
CNAG_04680	1.0	10.3245	70.95238095238095	42.226190476190474	-21.0
CNAG_04681	1.0	9.967500000000001	70.95238095238095	22.083333333333332	-39.0
CNAG_04682	0.012511323172989766	9.25875	70.0	2.75	-145.0
CNAG_04683	1.0	60.1695	70.95238095238095	47.035714285714285	-7.0
CNAG_04684	0.8914012606101419	11.807249999999996	60.0	17.75	-107.0
CNAG_04686	1.0	1.9867500000000007	70.95238095238095	40.98809523809524	-51.0
CNAG_04687	1.0	121.37624999999998	70.95238095238095	43.55952380952381	-41.0
CNAG_04688	1.0	6.111	70.95238095238095	41.273809523809526	-59.0
CNAG_04689	0.5067877175337508	14.081249999999999	80.0	7.75	-113.0
CNAG_04690	1.0	83.17349999999999	70.95238095238095	26.607142857142858	-77.0
CNAG_04691	1.0	0.2137500000000001	70.95238095238095	44.845238095238095	-46.0
CNAG_04692	1.1900284201002975e-05	97.87050000000002	70.0	17.75	-185.0
CNAG_04693	1.0	1.7864999999999984	70.95238095238095	42.845238095238095	-19.0
CNAG_04694	1.0	181.33800000000002	70.95238095238095	37.416666666666664	-79.0
CNAG_04695	0.741402605480225	0.9509999999999992	70.0	27.75	-109.0
CNAG_04696	0.00398915965652886	4.956749999999999	80.0	62.75	153.0
CNAG_04697	0.0005842763650073882	4.228500000000001	70.0	32.75	-165.0
CNAG_04698	0.741402605480225	68.32274999999998	75.0	35.25	-109.0
CNAG_04699	0.2776437018849706	2.103749999999997	80.0	67.75	119.0
CNAG_04700	1.0	8.138999999999998	70.95238095238095	49.273809523809526	-25.0
CNAG_04701	1.0	9.963	70.95238095238095	45.79761904761905	-29.0
CNAG_04702	1.0	0.9600000000000009	70.95238095238095	38.892857142857146	-45.0
CNAG_04703	1.0	6.6547500000000035	70.95238095238095	43.55952380952381	-57.0
CNAG_04704	1.0	0.08850000000000025	70.95238095238095	39.13095238095238	-41.0
CNAG_04705	1.0	2.4232500000000012	70.95238095238095	31.797619047619047	-103.0
CNAG_04707	1.0	10.260000000000002	70.95238095238095	26.083333333333332	-57.0
CNAG_04708	0.005359873975059848	3.508499999999998	70.0	20.25	-151.0
CNAG_04709	1.0	36.19575	70.95238095238095	41.98809523809524	-29.0
CNAG_04710	1.0	7.8585000000000065	70.95238095238095	42.98809523809524	-29.0
CNAG_04711	1.0	0.2077500000000001	70.95238095238095	35.51190476190476	-65.0
CNAG_04712	1.0	59.956500000000005	70.95238095238095	22.988095238095237	-59.0
CNAG_04713	1.0	6.823499999999999	70.95238095238095	44.226190476190474	-29.0
CNAG_04714	1.0	12.576749999999993	70.95238095238095	28.654761904761905	-59.0
CNAG_04715	1.0	49.89974999999999	70.95238095238095	43.892857142857146	-59.0
CNAG_04716	1.0	37.94024999999999	70.95238095238095	44.75	-55.0
CNAG_04717	1.0	0.2639999999999999	70.95238095238095	31.797619047619047	-92.0
CNAG_04718	0.5067877175337508	8.466000000000001	70.0	42.75	113.0
CNAG_04719	1.0	2.8740000000000006	70.95238095238095	30.178571428571427	-23.0
CNAG_04720	1.0	4.094999999999995	70.95238095238095	39.083333333333336	-39.0
CNAG_04721	1.0	4.9402500000000025	70.95238095238095	39.035714285714285	-79.0
CNAG_04723	1.0	8.921250000000002	70.95238095238095	41.98809523809524	-43.0
CNAG_04724	1.0	5.0159999999999965	70.95238095238095	49.464285714285715	-7.0
CNAG_04725	1.0	3.6487500000000015	70.95238095238095	33.654761904761905	-63.0
CNAG_04726	1.0	4841.564999999999	70.95238095238095	42.94047619047619	-23.0
CNAG_04727	0.00715476931376985	1.0567500000000005	80.0	67.75	149.0
CNAG_04728	9.432073996905999e-05	22.056749999999994	70.0	37.75	175.0
CNAG_04729	1.0	26.989499999999992	70.95238095238095	37.654761904761905	-61.0
CNAG_04730	1.0	5.951999999999995	70.95238095238095	36.75	-59.0
CNAG_04731	1.0	1.5255000000000005	70.95238095238095	31.36904761904762	-71.0
CNAG_04732	1.0	10.780499999999996	70.95238095238095	34.13095238095238	-79.0
CNAG_04733	1.0	4.63725	70.95238095238095	31.273809523809526	-75.0
CNAG_04734	1.0	5.009999999999984	70.95238095238095	43.416666666666664	-57.0
CNAG_04735	1.0	11.114999999999998	70.95238095238095	34.273809523809526	-75.0
CNAG_04736	0.2776437018849706	8.22525	70.0	25.25	-119.0
CNAG_04737	1.0	30.539250000000003	70.95238095238095	37.51190476190476	-49.0
CNAG_04738	1.0	106.28925	70.95238095238095	41.416666666666664	-37.0
CNAG_04739	1.0	12.49125	70.95238095238095	37.035714285714285	-27.0
CNAG_04740	0.614209037252029	1.9709999999999974	70.0	32.75	-111.0
CNAG_04741	1.0	8.767500000000004	70.95238095238095	35.32142857142857	-59.0
CNAG_04742	0.002949105775274055	13.85475	70.0	2.75	-155.0
CNAG_04743	1.0	93.02475000000001	70.95238095238095	44.55952380952381	-63.0
CNAG_04744	1.0	11.5725	70.95238095238095	31.55952380952381	-85.0
CNAG_04745	1.0	1.7414999999999967	70.95238095238095	44.13095238095238	-13.0
CNAG_04746	1.0	46.2735	70.95238095238095	41.083333333333336	-43.0
CNAG_04747	1.0	6.0045	70.95238095238095	37.083333333333336	-73.0
CNAG_04748	1.0	7.427250000000001	70.95238095238095	44.607142857142854	-25.0
CNAG_04749	1.0	68.52074999999999	70.95238095238095	41.654761904761905	-17.0
CNAG_04750	1.0	6.203250000000001	70.95238095238095	29.36904761904762	-89.0
CNAG_04751	1.0	5.301	70.95238095238095	34.273809523809526	-59.0
CNAG_04752	1.0	27.96224999999999	70.95238095238095	30.36904761904762	-97.0
CNAG_04753	1.0	3.451500000000003	70.95238095238095	38.55952380952381	-105.0
CNAG_04755	0.741402605480225	4.56975	70.0	7.75	-109.0
CNAG_04756	1.0	5.118000000000001	70.95238095238095	28.892857142857142	-77.0
CNAG_04757	1.0	27.56775000000001	70.95238095238095	33.892857142857146	-85.0
CNAG_04758	1.0	0.3772500000000001	70.95238095238095	49.273809523809526	-7.0
CNAG_04759	1.0	0.0	70.95238095238095	30.654761904761905	-48.0
CNAG_04760	1.0	7.885500000000002	70.95238095238095	37.226190476190474	-11.0
CNAG_04761	0.05823088090004787	4.503000000000001	70.0	35.25	-133.0
CNAG_04762	1.0	1977.5699999999995	70.95238095238095	49.607142857142854	-21.0
CNAG_04763	1.0	11.6205	70.95238095238095	32.845238095238095	-47.0
CNAG_04764	1.0	9.41175	70.95238095238095	32.79761904761905	-57.0
CNAG_04765	1.0	98.505	70.95238095238095	38.273809523809526	-11.0
CNAG_04766	1.0	0.39149999999999985	70.95238095238095	30.226190476190474	-25.0
CNAG_04767	0.00398915965652886	11.365499999999997	70.0	32.75	-153.0
CNAG_04768	1.0	6.452250000000001	70.95238095238095	37.654761904761905	-69.0
CNAG_04769	1.0	4.265999999999999	70.95238095238095	22.321428571428573	-27.0
CNAG_04770	1.0	134.8725	70.95238095238095	29.797619047619047	-53.0
CNAG_04771	1.0	37.53599999999999	70.95238095238095	32.94047619047619	-75.0
CNAG_04772	1.0	18.213749999999997	70.95238095238095	39.32142857142857	-29.0
CNAG_04773	1.0	0.1762499999999999	70.95238095238095	38.416666666666664	-51.0
CNAG_04774	1.0	2.296500000000001	70.95238095238095	43.892857142857146	-57.0
CNAG_04775	1.0	10.368000000000004	70.95238095238095	41.083333333333336	-47.0
CNAG_04776	0.02767157727063674	61.15274999999998	80.0	67.75	139.0
CNAG_04777	1.0	23.308500000000002	70.95238095238095	30.94047619047619	-47.0
CNAG_04781	1.0	0.09975	70.95238095238095	33.17857142857143	-81.0
CNAG_04782	1.0	6.18525	70.95238095238095	38.892857142857146	-35.0
CNAG_04783	1.0	29.746499999999994	70.95238095238095	35.75	-61.0
CNAG_04784	1.0	0.34125000000000005	70.95238095238095	40.94047619047619	-61.0
CNAG_04785	1.0	11.219249999999997	70.95238095238095	25.464285714285715	-87.0
CNAG_04786	1.0	5.339999999999998	70.95238095238095	33.464285714285715	-77.0
CNAG_04787	1.0	6.8745	70.95238095238095	32.70238095238095	-61.0
CNAG_04788	0.00013832846754815092	5.550000000000002	70.0	32.75	-173.0
CNAG_04789	1.0	26.441249999999997	70.95238095238095	40.55952380952381	-19.0
CNAG_04790	0.0011420362653821493	15.38625	70.0	37.75	161.0
CNAG_04791	1.0	5.402250000000002	70.95238095238095	30.416666666666668	-47.0
CNAG_04792	1.0	7.624499999999998	70.95238095238095	46.035714285714285	-47.0
CNAG_04793	1.0	0.35550000000000015	70.95238095238095	31.511904761904763	-71.0
CNAG_04794	0.00398915965652886	9.140249999999998	70.0	7.75	-153.0
CNAG_04795	1.0	7.540499999999996	70.95238095238095	31.988095238095237	-103.0
CNAG_04796	1.0	15.701999999999995	70.95238095238095	38.55952380952381	-29.0
CNAG_04797	0.614209037252029	19.075499999999998	80.0	67.75	111.0
CNAG_04798	1.0	39.38325000000002	70.95238095238095	30.797619047619047	-71.0
CNAG_04799	1.0	2643.2924999999996	70.95238095238095	35.55952380952381	-23.0
CNAG_04800	1.0	45.427499999999995	70.95238095238095	35.607142857142854	-81.0
CNAG_04801	1.0	8.24775	70.95238095238095	28.321428571428573	-93.0
CNAG_04802	1.0	95.98875000000001	70.95238095238095	27.892857142857142	-65.0
CNAG_04803	1.0	28.762500000000003	70.95238095238095	41.892857142857146	-43.0
CNAG_04804	0.14623145653648356	7.5284999999999975	80.0	52.75	125.0
CNAG_04805	1.0	6.008250000000002	70.95238095238095	44.98809523809524	-13.0
CNAG_04806	1.0	54.373500000000014	70.95238095238095	49.654761904761905	-5.0
CNAG_04807	0.021360371022838665	26.866500000000002	70.0	17.75	-141.0
CNAG_04808	0.012511323172989766	28.886999999999972	80.0	32.75	-145.0
CNAG_04809	1.0	12.981749999999998	70.95238095238095	39.416666666666664	-37.0
CNAG_04810	1.0	6.682499999999997	70.95238095238095	30.94047619047619	-95.0
CNAG_04813	0.741402605480225	14.419499999999978	60.0	47.75	109.0
CNAG_04814	1.0	4.418249999999999	70.95238095238095	38.94047619047619	-79.0
CNAG_04815	0.10509787721397931	0.8265000000000002	80.0	67.75	128.0
CNAG_04816	1.0	5.198250000000001	70.95238095238095	28.464285714285715	-103.0
