time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_05281	75.7488	48.9902	22.039	51.1353	36.2408	18.7888	25.3116	23.2963	17.4307	21.0504	27.7902	26.6486	21.8393	12.2613	24.2567	40.1733	27.6496	36.9501	26.8235	30.5117	40.5306	37.4942	30.1291	35.8582
CNAG_05282	1784.52	1436.67	1636.4	2766.42	2034.98	1502	1253.98	884.199	893.067	1235.56	1590.52	1469.71	1194.92	1161.05	1117.83	1098.07	1140.8	1162.96	1216.3	1240.15	1127.1	1040.46	1095.84	1169.61
CNAG_05283	605.006	951.322	575.77	517.744	425.006	626.661	697.125	572.876	521.895	495.141	528.939	478.867	454.725	465.93	422.471	568.728	415.767	408.396	394.027	364.172	385.472	448.993	394.261	403.932
CNAG_05284	158.384	283.687	358.134	613.623	561.184	524.98	380.729	194.841	138.42	205.927	250.111	317.361	294.83	315.021	240.545	214.258	298.001	356.86	286.733	363.188	316.484	310.265	311.621	279.483
CNAG_05285	322.67	544.589	446.291	758.08	1290.39	1744.04	2396.17	2251.27	1830.22	1674.88	1286.68	1291.25	1796.28	1790.15	1805.1	1460.42	1561.69	1407.02	1384.65	1473.42	1524.64	1689.11	1427.26	1356.28
CNAG_05286	98.375	42.1544	8.26464	47.3001	84.5619	97.2595	108.629	111.187	118.939	141.861	154.699	185.733	212.153	204.67	195.064	198.503	213.004	243.093	200.713	219.487	213.864	224.965	215.208	191.947
CNAG_05287	235.473	114.205	233.773	460.149	331.968	318.183	263.753	249.616	219.988	257.768	328.069	340.699	332.478	304.221	278.005	311.273	304.257	328.296	326.405	367.477	340.672	264.528	285.57	315.147
CNAG_05288	629.243	375.698	193.234	117.68	89.7431	89.6441	127.522	263.96	307.034	223.644	204.576	216.5	265.762	222.073	320.327	337.802	246.687	170.53	173.066	224.056	264.7	303.509	304.96	286.005
CNAG_05289	158.384	213.05	219.013	131.673	70.2852	57.4715	84.3722	93.185	91.2548	54.914	53.7276	49.2596	36.6588	67.9088	60.6417	46.475	76.8043	63.2041	46.2473	66.9289	59.5023	62.8028	52.5107	51.6779
CNAG_05290	1365.45	82.0301	257.581	928.105	1326.63	1124.01	952.351	766.659	641.86	629.68	630.836	526.512	465.645	460.271	505.348	472.627	446.489	371.446	380.153	345.471	392.371	433.995	434.72	372.292
CNAG_05291	350.215	1569.97	1152.92	1140.32	1243.17	2025.87	2046.02	1571.44	1199.64	971.977	806.841	704.169	726.936	787.554	740.839	762.505	614.435	598.008	603.065	587.596	679.534	630.84	698.134	608.534
CNAG_05292	6597.03	1322.74	35.8134	29.4028	80.1691	480.771	993.482	1718.63	2435.17	2269.78	1828.59	1971.19	2468.62	2971.95	3178.64	3207.56	2658.45	2370.64	2487.18	2667.31	2850.08	3279.81	3891.82	3735.58
CNAG_05293	1023.1	762.197	406.345	1706.64	1246.46	344.829	81.2082	37.0622	67.6721	291.959	726.249	614.533	475.784	376.328	397.203	426.94	583.713	602.87	528.144	410.432	298.374	319.638	370.157	473.539
CNAG_05294	169.205	250.648	33.0586	99.7137	175.713	227.676	259.444	319.794	375.273	305.688	137.098	151.816	242.572	221.647	274.909	203.23	207.884	208.087	213.663	225.393	208.689	256.835	300.43	278.428
CNAG_05295	96.4075	260.901	254.826	347.72	419.515	470.824	494.632	487.104	542.402	555.546	355.714	368.235	451.605	408.396	406.299	305.632	390.166	421.037	329.281	339.566	352.702	360.882	328.838	334.325
CNAG_05296	124.936	166.339	44.0781	85.6515	219.641	267.464	311.122	407.685	517.794	451.21	288.091	264.871	357.228	329.169	343.636	319.811	384.022	345.192	323.731	319.881	302.686	319.638	373.601	337.489
CNAG_05297	47.22	61.5226	119.837	262.068	239.409	254.201	242.57	250.964	231.726	225.147	260.301	266.486	258.951	257.488	243.578	277.275	261.135	268.374	299.683	247.046	273.366	270.896	259.971	241.515
CNAG_05298	103.294	95.7018	34.436	43.465	84.5619	110.522	94.9187	122.835	149.699	130.878	125.056	110.632	115.436	104.693	121.283	122.883	118.791	143.911	133.192	123.031	134.527	141.541	142.037	107.574
CNAG_05299	820.448	207.354	8.26464	0	0	2.21044	0	1.05892	6.15201	4.57616	0.926338	6.46027	2.33992	2.82953	4.04278	6.30169	1.02406	5.83423	3.69979	2.95275	2.58706	2.81207	6.02582	11.6012
CNAG_05300	1016.21	714.346	103.308	7.67029	2.19641	9.94699	9.49187	16.9427	11.2787	34.7788	47.2433	48.452	49.9183	45.2725	49.5241	40.961	44.0345	38.8948	55.4968	52.1652	62.9518	68.4269	88.6656	84.3722
CNAG_05301	4563.62	2368.62	539.956	315.76	777.53	1034.49	1050.43	1014.45	1244.76	1592.5	1590.52	2001.07	2555.97	3024.77	2978.52	2224.5	2224.25	2225.76	2385.44	2794.28	2726.76	2966.73	2826.97	2657.72
CNAG_05302	108.213	99.1197	60.6074	56.2488	184.499	359.197	414.478	475.456	397.83	310.264	251.038	236.607	256.611	318.794	295.123	251.28	199.691	196.419	183.139	237.204	284.576	263.397	259.11	239.406
CNAG_05303	432.85	336.096	95.0433	62.6407	121.901	107.206	68.5524	36.0033	56.3934	76.8795	58.3593	73.4856	91.257	63.1929	52.5561	40.961	65.5397	62.2318	80.4704	70.8659	68.1259	61.8654	61.9799	59.0605
CNAG_05304	42.3013	20.5075	24.7939	38.3514	12.0803	13.2627	6.32791	16.9427	18.456	13.7285	12.0424	21.8034	17.1594	12.2613	13.139	14.9665	20.4812	26.254	20.3488	17.7165	15.5224	21.5592	19.7991	21.093
CNAG_05305	4.91875	13.6717	2.75488	5.11353	2.19641	2.21044	2.1093	2.11784	5.12667	4.57616	7.41071	5.65274	0.779974	1.88636	4.04278	2.36313	2.04812	4.86186	6.47463	1.9685	0.862353	9.37355	2.58249	6.32791
CNAG_05306	65.9113	33.0399	174.935	446.155	303.105	196.729	150.815	165.192	230.7	243.452	236.216	155.854	179.394	139.59	181.925	167.783	166.921	211.005	187.764	127.952	128.491	128.418	172.166	162.416
CNAG_05307	628.616	333.817	400.835	1158.21	1231.09	1141.69	1100	887.376	810.014	988.451	1109.75	1318.7	1323.62	1237.45	1085.49	1203.62	951.35	1088.08	1010.97	1115.15	1073.63	1036.71	982.209	987.154
CNAG_05308	330.54	112.791	68.872	217.325	368.998	553.716	491.468	495.575	630.581	604.054	437.232	490.98	528.042	481.964	507.369	475.778	399.383	491.047	446.749	491.14	507.926	508.984	528.55	552.638
CNAG_05309	1945.55	1215.66	212.126	23.0109	7.68745	25.4201	76.9896	1004.92	2676.12	1955.85	970.787	692.056	825.937	982.761	1564.55	1725.87	1843.23	1362.28	1397.54	1309.95	1478.05	1900.85	2348.27	2315.97
CNAG_05310	46.5454	31.8777	0	0	0	4.80E-73	0	4.23568	3.08314	0	5.57388	2.4226	3.17581	1.91676	2.02533	1.57974	8.2662	3.89798	6.52693	8.9383	6.05749	9.47497	11.2686	7.4247
CNAG_05311	573.526	1039.05	385.683	1332.07	2189.82	3200.72	3913.81	4198.62	4254.11	3541.95	2617.83	2584.11	3392.11	3473.72	3474.77	2981.49	2753.69	2662.35	2671.25	2820.86	2969.08	2932.98	3000	2725.22
CNAG_05312	264.629	808.908	2873.34	5958.54	3591.14	1432.37	909.11	590.878	824.369	1738.03	1874.91	1346.16	833.792	699.838	691.315	995.668	1155.14	1126.01	948.995	787.399	671.773	653.336	773.027	858.487
CNAG_05313	286.271	38.7364	19.2842	60.0839	37.339	60.7872	78.0442	85.7726	125.091	104.337	97.2655	102.557	78.7774	70.7383	105.112	74.8326	81.9246	69.0384	68.446	76.7714	100.033	90.9234	113.63	119.176
CNAG_05314	1545.47	1393.37	1482.13	1577.52	2751.01	3038.25	3193.49	3015.81	3149.83	3098.06	2168.56	2344.27	3061.4	3224.73	3158.42	2184.32	2463.88	2511.63	2416.89	2582.67	2518.07	2550.54	2563.56	2178.91
CNAG_05315	104.278	41.0151	49.5878	47.3001	69.187	46.4193	32.6942	48.7104	68.6974	68.6424	47.2433	75.9082	59.278	56.5907	63.6738	62.2292	58.3713	70.0107	74.9207	55.1179	81.9235	71.239	62.8407	52.7326
CNAG_05316	572.543	484.206	880.184	944.724	764.352	533.822	597.988	442.629	460.375	426.498	378.872	472.407	488.264	473.475	456.834	404.884	535.582	527.025	482.822	534.447	576.052	587.722	500.143	533.654
CNAG_05317	408.256	217.608	59.2299	141.9	162.535	117.153	85.4268	115.422	162.003	184.877	156.551	228.532	247.252	274.465	292.091	234.738	282.64	332.551	319.107	342.518	281.127	288.705	261.693	293.193
CNAG_05318	96.4075	162.921	84.0238	132.952	200.972	327.146	294.248	271.084	282.992	221.486	138.024	141.318	177.834	181.09	176.872	172.509	187.403	175.999	169.265	157.48	191.442	195.907	179.914	171.908
CNAG_05319	595.169	366.857	566.128	600.839	711.638	635.502	592.714	401.331	441.919	446.634	391.841	495.018	548.322	531.009	540.722	378.889	608.29	574.671	653.937	660.431	676.085	593.346	547.489	533.654
CNAG_05320	194.783	304.195	552.353	774.699	509.568	310.567	370.183	338.855	263.511	307.518	321.439	336.742	293.27	284.84	308.262	339.504	359.444	398.672	360.729	367.125	386.334	294.329	313.343	360.691
CNAG_05321	145.595	120.767	123.97	92.0435	95.544	113.838	116.012	133.424	137.395	111.658	100.045	96.904	117.776	136.761	151.604	105.553	147.464	124.464	121.168	146.653	178.507	150.914	162.697	150.815
CNAG_05324	15.74	9.11446	5.50976	1.27838	5.49103	5.52611	3.16396	5.2946	4.10134	4.57616	1.85268	2.4226	5.45982	6.60225	2.02139	2.36313	2.04812	2.91711	1.84989	2.95275	1.72471	3.74942	0.860831	5.27326
CNAG_05325	27.6652	29.622	12.397	7.67029	20.8659	9.94699	29.5303	14.8249	26.6586	23.1188	8.01974	10.4979	16.2441	19.9002	18.1925	15.7542	28.2924	23.3369	19.4235	20.9444	23.2835	26.2453	19.0677	36.9128
CNAG_05326	27.545	2.27861	1.37744	1.27838	7.68745	6.63133	3.16396	3.17676	17.4307	23.796	9.26338	8.88287	27.2991	16.9772	21.2246	11.028	16.3849	34.033	20.3488	28.5432	29.32	18.7471	21.5208	26.3663
CNAG_05327	824.383	591.3	232.787	563.766	732.504	685.237	777.278	733.832	745.418	862.149	687.343	682.366	755.015	979.962	872.23	834.974	710.696	782.759	761.231	871.06	916.681	871.74	896.986	852.159
CNAG_05329	400.386	324.703	220.39	80.538	35.1426	29.841	37.9675	38.1212	37.9374	30.2027	50.0223	49.2596	55.3782	74.5111	66.7059	85.8606	81.9246	70.0107	72.1458	71.8501	77.6118	63.7401	74.8923	98.0826
CNAG_05330	17.7075	5.69654	2.75488	6.39191	1.09821	4.42089	1.05465	3.17676	1.02533	0.915233	0	2.4226	2.33992	3.77271	4.04278	0.787712	4.09623	5.83423	4.62473	1.9685	3.44941	7.49884	4.30416	2.1093
CNAG_05331	13.7725	5.69654	13.7744	8.94867	7.68745	2.21044	5.27326	2.11784	5.12667	4.57616	9.26338	7.2678	5.45982	6.60225	7.07487	9.45254	7.1684	6.8066	4.62473	5.90549	9.48588	8.4362	5.16499	5.27326
CNAG_05332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_05333	339.394	295.081	318.189	178.973	130.687	167.994	126.558	95.3029	83.0521	37.5245	67.6227	65.4102	81.1173	101.863	97.0267	77.1957	51.2029	68.066	86.945	78.7399	103.482	108.733	77.4748	83.3175
CNAG_05334	22.6262	2.27861	5.50976	8.37306	6.58924	5.52611	16.8744	15.8838	11.2787	6.40663	1.85268	4.8452	5.45982	3.77271	7.07487	4.72627	12.2885	13.6132	7.39957	8.85824	4.31176	7.49884	5.16499	8.07822
CNAG_05335	2.07E-06	0	0	0.575605	0	0	3.15E-05	0	0	0	0	0	0	0	0	0	0.000208015	6.48E-06	0	0	0	0	0	0.358997
CNAG_05336	2159.33	344.071	447.668	692.883	504.077	407.827	306.904	273.202	377.323	400.872	407.589	508.746	514.783	434.805	438.642	465.538	501.788	555.224	583.641	537.4	588.125	577.411	525.107	549.474
CNAG_05337	1101.8	285.966	290.64	460.217	264.668	217.729	219.368	191.665	308.626	245.282	266.785	292.327	308.87	293.328	317.358	328.476	354.324	379.225	390.327	410.432	442.387	396.501	346.054	358.582
CNAG_05338	3.935	6.83584	26.1714	71.5894	50.5175	25.4201	11.6012	7.41245	5.12667	14.6437	18.5268	24.226	26.5191	18.8636	15.1604	16.5419	24.5774	32.0882	25.8985	22.6377	25.0082	27.1833	20.66	22.1477
CNAG_05339	1983.24	1090.32	444.913	654.531	636.96	692.974	782.552	807.957	570.086	632.426	741.071	732.433	804.933	836.599	828.77	994.88	827.439	793.455	910.147	918.304	971.009	916.733	973.6	836.339
CNAG_05340	302.995	386.225	400.835	235.222	85.6601	113.838	121.285	134.483	94.3308	75.9643	88.9285	121.938	179.394	163.17	167.775	174.084	188.427	188.64	187.764	207.676	217.313	217.466	179.053	167.69
CNAG_05341	176.091	87.7267	41.3232	34.5163	17.5713	23.2096	32.6942	54.005	59.4694	35.6941	36.1272	47.6445	46.0185	33.0112	61.6524	58.2907	54.2751	64.1765	53.6469	60.0391	71.5753	59.0534	61.9799	55.8965
CNAG_05342	219.376	142.413	107.44	264.625	392.06	602.346	574.785	592.996	603.922	531.75	462.243	465.139	554.562	590.429	591.257	542.733	450.585	494.937	533.694	439.959	530.347	555.852	594.834	519.943
CNAG_05343	214.458	459.141	184.577	853.959	1348.6	1435.68	1030.39	272.143	285.043	340.467	301.06	454.641	621.639	515.918	372.946	274.124	480.283	571.754	596.591	583.659	563.116	523.044	472.596	446.118
CNAG_05344	392.516	839.669	531.692	986.91	1101.5	1476.58	1559.83	1737.69	1448.8	1277.66	1002.3	947.237	1136.42	1256.31	1196.66	1279.24	933.941	973.344	955.47	1008.85	984.807	984.223	1051.94	946.023
CNAG_05345	162.319	31.9006	20.6616	12.7838	24.1606	16.5783	29.5303	34.9444	28.7094	37.5245	34.2745	31.4938	38.2187	30.1817	45.4813	27.5699	38.9142	44.7291	33.2981	35.4329	45.7047	31.8701	37.0157	42.1861
CNAG_05346	99.3588	90.0053	68.872	72.8677	101.035	104.996	78.0442	79.4191	100.483	102.506	39.8326	66.2178	84.2372	82.0565	109.155	82.7097	92.1652	97.2371	94.3446	91.5351	106.932	114.357	105.021	94.9187
CNAG_05348	4610.84	4672.3	7592.45	11392.9	10623	8312.37	6629.54	6323.88	4713.46	5520.68	6957.73	6279.38	5200.87	5326.13	5180.82	5439.94	4805.9	5334.43	5390.59	5521.63	5233.62	5117.96	5273.45	4803.94
CNAG_05349	906.034	1407.04	772.744	1192.73	1527.61	2634.85	3093.29	3561.15	3384.63	2964.44	2147.25	2092.32	2196.41	2584.31	2744.04	2479.72	2138.23	2060.45	1979.39	2172.24	2312.83	2353.7	2685.79	2618.7
CNAG_05350	756.504	1003.73	369.154	663.48	583.148	596.82	723.491	690.416	802.837	755.982	528.939	510.361	454.725	437.635	423.481	437.968	378.901	333.523	303.382	266.731	290.613	281.207	265.136	257.335
CNAG_05351	5957.59	7133.2	10781.2	7330.24	7332.73	6820.32	7234.91	7880.49	6924.09	7484.77	7230.07	7109.53	7082.16	7598.24	8042.1	7809.37	7855.55	8175.7	8345.79	8540.32	8112.15	8722.09	8826.96	8070.2
CNAG_05352	470.233	773.59	444.913	510.074	730.308	1250.01	1788.69	1494.14	1180.16	1003.09	885.58	1009.42	1081.04	1241.22	1282.57	1114.61	892.978	880.968	1059.06	1257.87	1281.46	1274.8	1067.43	836.339
CNAG_05353	484.005	805.49	504.143	1532.78	1571.53	2063.45	2404.61	1686.86	1365.75	1429.59	1537.72	1506.86	1631.71	1608.12	1386.67	1443.09	1205.32	1284.5	1398.52	1382.87	1295.25	1392.91	1305.02	1224.45
CNAG_05354	236.1	330.399	154.273	285.079	325.069	438.773	436.626	457.454	425.514	410.939	416.852	395.691	442.245	446.123	447.738	492.32	427.032	391.866	448.599	427.164	424.278	450.868	432.998	379.675
CNAG_05355	14539.8	10339.2	6292.15	3929.74	4855.17	7524.35	9119.58	7282.2	5387.11	4565.18	4425.12	4373.6	4533.99	4858.31	4791.71	4311.15	3889.37	3819.47	4466.57	4780.49	4606.69	4743.02	4635.58	4188.02
CNAG_05356	94.44	31.9006	17.9067	11.5054	7.68745	4.42089	5.27326	6.35353	13.3294	10.0676	25.9375	28.2637	18.7194	27.3522	17.1818	19.6928	20.4812	32.0882	20.3488	21.6535	19.8341	12.1856	21.5208	30.5849
CNAG_05357	74.765	61.5226	53.7202	164.911	226.231	149.205	70.6617	34.9444	139.446	410.939	826.294	961.773	742.535	680.031	583.171	554.549	491.548	582.45	589.191	549.211	514.825	502.422	432.137	453.5
CNAG_05358	58.6583	10.5816	4.1914	3.95211	1.11484	1.12567	2.15442	2.14789	8.32734	3.71229	6.60034	9.88447	6.35188	7.69546	3.06295	2.41082	4.19403	15.1352	10.4281	14.0869	11.4724	11.5922	12.3238	5.38602
CNAG_05359	627.999	1725.72	1444.88	929.266	789.594	1138.36	1355.18	1220.91	1108.26	1073.52	899.359	931.7	895.298	957.176	1006.62	1016.89	813.004	700.53	707.33	751.658	889.686	881.707	872.611	823.57
CNAG_05360	756.504	5084.73	3675.01	1991.72	2252.42	3658.28	4196.46	3520.91	2348.02	1894.53	1789.69	1896.9	1949.94	2157.05	1987.03	1791.26	1341.52	1409.94	1383.72	1627.95	1804.9	1621.62	1546.05	1468.08
CNAG_05363	821.299	398.758	285.13	598.282	767.647	687.448	576.895	621.587	716.709	757.813	726.249	742.123	840.812	689.463	706.406	682.158	738.346	761.326	748.282	694.879	733.862	786.394	740.252	751.967
CNAG_05364	242.003	127.602	37.1909	38.3514	25.2588	35.3671	36.9128	48.7104	58.4441	39.355	54.654	42.7993	44.4585	39.6135	34.3636	44.8996	36.8661	31.1159	40.6976	35.4329	31.0447	37.4942	47.3457	41.1314
CNAG_05365	1795.34	5359.3	8457.48	4421.92	4664.08	6560.59	8509.99	6861.81	4777.03	4021.53	3622.91	3714.65	3970.85	4566.87	3912.4	3497.44	3285.18	3143.68	3173.49	3472.43	3545.13	3575.07	3157.53	2892.91
CNAG_05366	2910.92	5017.51	5395.43	5582.69	6902.23	8517.94	9738.66	9608.65	7978.13	7851.78	7565.41	7950.17	8235.75	9223.34	8678.84	7718.79	6868.36	7118.73	6859.4	7499.97	7866.38	7684.44	7760.39	6814.11
CNAG_05367	401.37	568.514	815.444	809.215	1260.74	1258.85	1460.69	1810.75	1626.18	1350.88	948.571	880.212	1161.38	1054.47	1122.88	879.086	1097.79	1143.51	1084.96	956.689	1031.37	1087.33	1173.31	1169.61
CNAG_05369	302.011	146.971	179.067	285.079	232.82	234.307	319.56	270.025	337.335	248.028	237.143	259.218	272.991	277.294	274.909	279.638	305.169	306.297	303.382	303.148	344.941	319.638	301.291	302.685
CNAG_05370	871.603	781.565	757.592	584.22	533.729	428.826	526.271	353.68	326.056	409.109	553.95	579.002	581.081	569.679	568.011	592.359	556.063	541.611	566.067	587.596	534.659	560.538	500.143	490.413
CNAG_05371	591.234	2282.03	1287.91	1094.29	1547.37	2602.8	2848.61	2660.01	1738.97	1429.59	1225.55	1314.66	1224.56	1481.73	1274.49	1059.47	891.954	934.449	880.549	996.059	1061.56	1096.71	959.827	931.258
CNAG_05372	5069.26	11035.3	26867	25240.4	15044.3	7362.98	5889.18	3706.22	4563.77	7084.82	9016.05	8310.33	6207.03	5949.57	5267.74	5724.3	6920.58	7000.1	7059.19	6713.56	5682.04	5481.65	5520.51	5898.67
CNAG_05373	107.229	244.951	70.2494	253.119	306.4	572.505	589.55	584.524	520.87	475.921	364.051	354.507	443.025	409.339	399.225	360.772	373.781	359.777	357.029	396.652	385.472	374.942	380.487	346.98
CNAG_05374	236.1	2467.74	1334.74	308.09	258.079	648.765	909.11	1298.24	1149.4	818.218	487.254	494.211	548.322	756.429	892.444	751.477	529.438	486.186	453.224	530.51	657.113	730.2	724.82	663.376
CNAG_05375	10108	12746.6	12760.6	8305.64	7595.2	7854.81	8586.98	9086.6	8035.55	8339.6	8284.24	8122.17	7154.7	8305.62	7517.55	7250.1	6955.4	7034.13	6887.15	7308.04	6884.16	7240.13	6872.02	6605.28
CNAG_05376	134.774	80.8908	108.818	162.354	179.008	173.52	106.52	112.246	175.332	163.827	153.772	176.85	153.655	138.647	156.658	148.878	160.777	155.579	157.241	166.338	142.288	151.852	140.316	161.362
CNAG_05377	104.278	33.0399	16.5293	30.6812	52.7139	26.5253	29.5303	38.1212	31.7854	32.9484	30.5692	37.1465	31.199	33.9544	34.3636	34.6593	49.1548	41.812	36.0729	45.2754	51.7412	40.3063	42.1807	47.4593
CNAG_05378	75.7488	86.5873	66.1171	120.168	213.052	215.518	218.313	135.542	178.408	198.605	140.803	153.431	183.294	160.34	166.765	166.207	195.595	159.469	170.19	147.637	168.159	184.659	165.28	144.487
CNAG_05379	947.351	706.37	1049.61	1260.48	1716.5	2042.45	2576.51	2266.09	1330.88	1376.51	1625.72	1862.17	1903.92	2139.13	2156.82	1904.69	1526.87	1501.34	1464.19	1641.73	1731.6	1697.55	1627.83	1493.39
CNAG_05380	1400.86	469.395	344.36	759.358	853.307	994.699	1026.18	933.968	937.156	1016.82	1068.07	1111.97	1115.36	1169.54	1012.72	1043.72	814.126	897.499	891.649	950.784	912.369	852.993	956.384	870.088
CNAG_05381	98.375	20.5075	15.1518	15.3406	32.9462	20.9992	18.9837	11.6481	18.456	15.559	13.8951	27.4561	17.9394	19.8067	11.1176	22.0559	20.4812	20.4198	18.4989	17.7165	16.3847	17.8097	22.3816	31.6396
CNAG_05383	1953.73	210.772	5.50976	0	3.29462	3.31566	2.1093	47.6514	104.584	98.8451	61.1383	35.5315	38.2187	44.3294	83.8877	148.09	126.983	96.2647	93.4196	109.252	125.041	159.35	224.677	251.007
CNAG_05384	4291.12	2083.79	1089.55	1696.41	1849.38	1498.68	1353.12	1153.16	1262.19	1655.66	2123.17	2410.49	2043.53	2116.49	2046.66	2189.84	2094.2	2277.29	2419.66	2383.85	2302.48	2196.22	2216.64	2159.93
CNAG_05385	176.091	121.906	129.479	497.29	566.675	595.714	555.802	486.045	550.605	584.834	563.214	667.83	720.696	746.997	675.144	635.683	649.253	700.107	677.061	696.848	687.295	717.077	665.423	640.174
CNAG_05386	367.923	51.2688	136.367	416.752	513.961	503.981	481.976	453.218	655.189	669.035	682.711	682.366	708.216	654.565	671.102	589.996	651.301	630.096	659.487	730.312	698.506	663.647	630.989	622.245
CNAG_05387	19356.3	4205.18	92.2885	14.0622	58.205	93.9438	1614.67	3413.96	823.344	250.774	176.931	193.001	251.932	529.123	596.31	393.856	267.279	203.226	257.135	301.18	358.739	365.568	435.581	384.948
CNAG_05388	553.851	13.6717	2.75488	1.27838	7.68745	11.0522	25.3116	76.2423	116.888	97.9299	108.382	124.36	127.136	117.897	138.465	181.174	157.705	133.215	129.493	169.291	156.948	198.719	197.13	214.094
CNAG_05389	753.553	434.076	159.783	299.141	374.489	436.562	421.861	464.866	529.073	514.361	518.75	562.851	597.46	646.077	584.182	624.655	609.314	603.842	637.288	705.706	706.267	694.58	737.732	684.469
CNAG_05390	365.955	169.757	541.334	897.424	716.031	552.611	485.14	369.563	422.438	450.294	565.993	494.211	485.144	446.123	393.16	471.839	410.647	459.932	532.769	472.439	426.865	417.123	414.06	395.494
CNAG_05391	415.143	537.753	1023.44	2077.37	1242.07	815.653	563.184	419.333	540.351	807.235	1156.07	948.044	769.834	608.35	648.866	812.918	847.92	859.576	838.002	720.47	699.368	663.647	761.836	840.558
CNAG_05392	110.18	440.912	278.243	173.86	220.74	320.514	242.57	175.781	246.08	254.435	186.194	190.578	242.572	165.999	172.829	153.604	176.138	175.027	199.788	175.196	150.049	160.288	155.81	150.815
CNAG_05393	122.969	325.842	146.009	112.498	109.821	254.201	340.653	499.811	451.147	375.245	231.585	209.151	251.932	323.51	370.925	368.649	266.255	239.203	187.764	239.172	317.346	318.701	363.271	335.379
CNAG_05394	518.436	589.022	550.976	342.606	285.534	263.043	306.904	369.563	358.867	345.043	301.06	268.909	298.73	359.351	338.583	299.33	261.135	240.176	301.533	296.259	303.548	353.383	337.446	304.794
CNAG_05395	141.66	54.6867	20.6616	58.8055	98.8386	159.152	172.963	217.079	303.499	248.028	145.435	162.314	250.372	223.533	230.438	215.045	199.691	175.999	210.888	235.235	198.341	269.021	253.945	242.57
CNAG_05396	397.435	270.016	67.4946	24.2892	65.8924	114.943	140.269	102.715	96.3815	126.302	154.699	155.854	207.473	235.794	227.406	239.464	207.884	225.59	263.61	264.763	294.062	296.204	280.631	208.821
CNAG_05397	31.48	25.0648	19.2842	35.7947	35.1426	34.2619	40.0768	52.946	79.9761	64.9815	42.6116	46.8369	37.4388	29.2385	37.3957	34.6593	36.8661	35.0054	38.8478	31.4959	28.4576	33.7448	39.5982	37.9675
CNAG_05398	2204.58	1727.19	1859.54	1618.43	2812.51	3551.08	3741.91	3712.58	3524.08	3692.05	2977.25	3302.81	3962.27	4346.16	4210.56	3398.98	3781.85	3501.51	3766.38	3777.55	3806.43	4124.36	3841.89	3517.26
CNAG_05399	54.1063	12.5324	48.2104	15.3406	4.39283	5.52611	3.16396	5.2946	4.10134	1.83047	1.85268	3.23013	4.67984	0	4.04278	2.36313	4.09623	5.83423	1.84989	3.93699	9.48588	3.74942	3.44333	4.21861
CNAG_05400	1796.98	3567.67	3141.55	1925.32	2017.8	2832.31	3665.41	2710.66	2100.84	2420.85	2374.07	2493.76	2491.01	2786.06	2582.8	2977.76	2445.44	2513.23	2522.15	2754.85	3018.34	2956.43	2618.35	2589.67
CNAG_05401	2036.69	18190.8	15609.5	6288.28	6812.88	12971.2	16654.6	12316.5	6383.8	4688.68	4168.66	4258.84	3829.12	5010.25	3817.93	3452.33	2409.62	2457.54	2439.26	2880.95	3077.64	2975.16	2769.59	2361.92
CNAG_05402	536.144	2725.22	2125.39	1707.92	1473.79	2313.23	2833.85	3038.04	1922.5	1337.15	1199.61	1052.22	1233.92	1311.96	1187.57	1351.71	866.353	929.587	936.046	928.146	1042.58	997.346	966.714	873.252
CNAG_05403	161.335	153.806	173.557	161.076	116.41	139.258	109.684	164.133	154.826	140.031	109.308	86.4061	106.076	96.2041	118.251	122.095	120.839	107.933	101.744	91.5351	111.244	112.483	111.047	110.738
CNAG_05404	636.486	299.638	219.013	380.958	397.551	516.138	473.539	450.041	547.529	526.259	482.622	484.52	466.424	451.782	434.599	423.001	366.613	369.501	431.95	438.975	419.966	408.687	463.988	432.407
CNAG_05405	351.199	249.508	272.733	411.639	308.596	244.254	249.953	188.488	185.586	234.3	330.703	296.365	290.93	259.374	223.364	317.448	225.293	266.43	272.859	279.527	294.925	312.139	242.754	242.57
CNAG_05406	390.549	473.952	1781.03	1779.51	837.932	478.561	263.663	114.363	248.131	499.717	744.776	694.479	498.403	405.567	393.16	525.404	543.775	606.76	562.368	532.478	475.156	406.812	485.509	534.709
CNAG_05407	160.351	110.513	17.9067	85.6515	185.597	217.729	187.728	140.836	180.459	206.843	167.667	169.582	205.913	198.067	183.947	159.118	213.004	205.17	240.486	226.377	179.369	178.097	207.46	196.165
CNAG_05408	1377.25	2184.05	1663.95	2105.49	2643.38	2811.68	3022.63	3736.93	3722.99	3271.96	2653.96	2487.2	2591.85	2540.92	2689.46	2623.08	2544.78	2424.12	2304.04	2437	2452.53	2714.58	2632.42	2455.23
CNAG_05409	259.71	627.758	370.531	233.944	264.668	380.196	473.539	602.526	495.237	431.99	367.756	353.7	467.984	422.544	512.422	476.566	334.867	322.827	287.658	333.66	419.966	418.998	427.833	362.8
CNAG_05410	163.303	0	0	7.67029	0	0	2.1093	28.5909	79.9761	70.4729	57.433	50.8746	60.058	57.5339	69.738	81.922	94.2133	70.0107	67.5211	86.6139	74.1623	92.7982	122.238	114.957
